Time,E,H,I,R,S
2.70278,144,0,55,24,9777
2.71914,144,0,54,25,9777
2.75545,145,0,54,25,9776
2.77849,146,0,54,25,9775
2.78884,147,0,54,25,9774
2.80439,146,0,55,25,9774
2.80633,145,0,56,25,9774
2.82142,146,0,56,25,9773
2.82247,145,0,57,25,9773
2.84439,144,0,58,25,9773
2.84635,144,0,57,26,9773
2.86148,143,0,58,26,9773
2.87417,143,0,57,27,9773
2.88169,143,0,56,28,9773
2.91219,144,0,56,28,9772
2.91797,144,0,55,29,9772
2.91876,145,0,55,29,9771
2.93019,144,0,56,29,9771
2.93036,145,0,56,29,9770
2.9342,145,0,55,30,9770
2.9408,145,0,54,31,9770
2.95461,144,0,55,31,9770
2.96704,143,0,56,31,9770
2.97358,143,0,55,32,9770
2.98725,144,0,55,32,9769
2.9891,145,0,55,32,9768
2.99097,145,0,54,33,9768
3.00535,146,0,54,33,9767
3.06632,145,0,55,33,9767
3.07746,145,0,54,34,9767
3.09403,144,0,55,34,9767
3.10308,144,0,54,35,9767
3.11502,143,0,55,35,9767
3.12584,142,0,56,35,9767
3.12974,142,0,55,36,9767
3.13605,141,0,56,36,9767
3.15069,142,0,56,36,9766
3.15229,142,0,55,37,9766
3.16436,142,0,54,38,9766
3.1648,142,0,53,39,9766
3.17469,141,0,54,39,9766
3.1964,141,0,53,40,9766
3.20124,142,0,53,40,9765
3.2209,143,0,53,40,9764
3.2525,144,0,53,40,9763
3.25934,145,0,53,40,9762
3.26585,144,0,54,40,9762
3.26617,143,0,55,40,9762
3.27602,143,0,54,41,9762
3.32997,143,0,53,42,9762
3.33162,144,0,53,42,9761
3.3598,145,0,53,42,9760
3.37133,146,0,53,42,9759
3.37837,147,0,53,42,9758
3.37917,148,0,53,42,9757
3.39272,148,0,52,43,9757
3.39507,149,0,52,43,9756
3.41079,150,0,52,43,9755
3.41302,149,0,53,43,9755
3.41437,150,0,53,43,9754
3.42031,149,0,54,43,9754
3.42798,148,0,55,43,9754
3.44876,148,0,54,44,9754
3.4535,149,0,54,44,9753
3.48847,148,0,55,44,9753
3.50464,148,0,54,45,9753
3.50887,149,0,54,45,9752
3.51744,148,0,55,45,9752
3.56671,149,0,55,45,9751
3.56752,150,0,55,45,9750
3.60513,149,0,56,45,9750
3.61879,150,0,56,45,9749
3.62452,150,0,55,46,9749
3.66457,151,0,55,46,9748
3.68079,151,0,54,47,9748
3.72995,150,0,55,47,9748
3.74385,149,0,56,47,9748
3.75015,149,0,55,48,9748
3.76003,148,0,56,48,9748
3.76007,149,0,56,48,9747
3.76483,149,0,55,49,9747
3.76648,150,0,55,49,9746
3.77427,149,0,56,49,9746
3.78802,150,0,56,49,9745
3.79116,149,0,57,49,9745
3.79682,148,0,58,49,9745
3.80534,147,0,59,49,9745
3.80937,147,0,58,50,9745
3.815,148,0,58,50,9744
3.81926,149,0,58,50,9743
3.84072,150,0,58,50,9742
3.84812,149,0,59,50,9742
3.86449,148,0,60,50,9742
3.87335,149,0,60,50,9741
3.88842,148,0,61,50,9741
3.88969,149,0,61,50,9740
3.89588,150,0,61,50,9739
3.90133,151,0,61,50,9738
3.9257,152,0,61,50,9737
3.92929,152,0,60,51,9737
3.93513,151,0,61,51,9737
3.93704,150,0,62,51,9737
3.94273,151,0,62,51,9736
3.94424,152,0,62,51,9735
3.94739,153,0,62,51,9734
3.94879,152,0,63,51,9734
3.9622,153,0,63,51,9733
3.97891,154,0,63,51,9732
3.99544,153,0,64,51,9732
4.00015,152,0,65,51,9732
4.01682,151,0,66,51,9732
4.04326,150,0,67,51,9732
4.04641,151,0,67,51,9731
4.05059,152,0,67,51,9730
4.05176,153,0,67,51,9729
4.05351,152,0,68,51,9729
4.05762,152,0,67,52,9729
4.08131,152,0,66,53,9729
4.08373,153,0,66,53,9728
4.08994,154,0,66,53,9727
4.12305,153,0,67,53,9727
4.12734,154,0,67,53,9726
4.13245,154,0,66,54,9726
4.1639,154,0,65,55,9726
4.17282,155,0,65,55,9725
4.17929,156,0,65,55,9724
4.18374,156,0,64,56,9724
4.18505,155,0,65,56,9724
4.18734,156,0,65,56,9723
4.19355,157,0,65,56,9722
4.21486,156,0,66,56,9722
4.2216,156,0,65,57,9722
4.26512,155,0,66,57,9722
4.30086,154,0,67,57,9722
4.32508,155,0,67,57,9721
4.32727,156,0,67,57,9720
4.33224,156,0,66,58,9720
4.33418,157,0,66,58,9719
4.35822,158,0,66,58,9718
4.35916,159,0,66,58,9717
4.37891,160,0,66,58,9716
4.38079,161,0,66,58,9715
4.38167,161,0,65,59,9715
4.38338,160,0,66,59,9715
4.39012,159,0,67,59,9715
4.39772,158,0,68,59,9715
4.40274,158,0,67,60,9715
4.41512,159,0,67,60,9714
4.4355,159,0,66,61,9714
4.44239,160,0,66,61,9713
4.4496,161,0,66,61,9712
4.4511,162,0,66,61,9711
4.45364,162,0,65,62,9711
4.45455,161,0,66,62,9711
4.45678,162,0,66,62,9710
4.47023,161,0,67,62,9710
4.47469,160,0,68,62,9710
4.47724,159,0,69,62,9710
4.48407,158,0,70,62,9710
4.48895,159,0,70,62,9709
4.48958,158,0,71,62,9709
4.49701,158,0,70,63,9709
4.50019,159,0,70,63,9708
4.51338,160,0,70,63,9707
4.51668,159,0,71,63,9707
4.52126,160,0,71,63,9706
4.53232,161,0,71,63,9705
4.53559,162,0,71,63,9704
4.53821,163,0,71,63,9703
4.54212,163,0,70,64,9703
4.55373,162,0,71,64,9703
4.56072,162,0,70,65,9703
4.56693,163,0,70,65,9702
4.5688,162,0,71,65,9702
4.59181,162,0,70,66,9702
4.59393,161,0,71,66,9702
4.59753,162,0,71,66,9701
4.5993,161,0,72,66,9701
4.60191,162,0,72,66,9700
4.60628,161,0,73,66,9700
4.63886,162,0,73,66,9699
4.64032,162,0,72,67,9699
4.64077,163,0,72,67,9698
4.64099,164,0,72,67,9697
4.6442,165,0,72,67,9696
4.645,164,0,73,67,9696
4.64883,164,0,72,68,9696
4.64949,165,0,72,68,9695
4.65822,166,0,72,68,9694
4.65987,167,0,72,68,9693
4.66013,168,0,72,68,9692
4.6668,169,0,72,68,9691
4.68383,170,0,72,68,9690
4.68586,171,0,72,68,9689
4.69303,172,0,72,68,9688
4.69403,171,0,73,68,9688
4.69573,172,0,73,68,9687
4.70779,173,0,73,68,9686
4.74704,174,0,73,68,9685
4.76205,174,0,72,69,9685
4.77548,175,0,72,69,9684
4.79258,176,0,72,69,9683
4.79568,177,0,72,69,9682
4.80357,178,0,72,69,9681
4.80565,177,0,73,69,9681
4.81078,176,0,74,69,9681
4.8124,175,0,75,69,9681
4.81651,174,0,76,69,9681
4.82471,174,0,75,70,9681
4.83139,175,0,75,70,9680
4.83163,176,0,75,70,9679
4.83808,177,0,75,70,9678
4.85015,178,0,75,70,9677
4.85474,177,0,76,70,9677
4.85922,176,0,77,70,9677
4.86356,176,0,76,71,9677
4.86707,177,0,76,71,9676
4.86883,176,0,77,71,9676
4.88052,176,0,76,72,9676
4.88297,177,0,76,72,9675
4.89418,178,0,76,72,9674
4.90411,177,0,77,72,9674
4.90481,176,0,78,72,9674
4.9081,175,0,79,72,9674
4.9151,174,0,80,72,9674
4.91955,175,0,80,72,9673
4.92549,176,0,80,72,9672
4.9419,177,0,80,72,9671
4.98987,178,0,80,72,9670
4.99409,179,0,80,72,9669
5.01463,178,0,81,72,9669
5.02316,178,0,80,73,9669
5.02397,177,0,81,73,9669
5.03109,178,0,81,73,9668
5.03525,178,0,80,74,9668
5.03541,177,0,81,74,9668
5.03766,178,0,81,74,9667
5.06227,179,0,81,74,9666
5.06633,178,0,82,74,9666
5.06679,179,0,82,74,9665
5.06749,180,0,82,74,9664
5.08612,181,0,82,74,9663
5.08623,180,0,83,74,9663
5.08966,181,0,83,74,9662
5.09779,182,0,83,74,9661
5.10037,183,0,83,74,9660
5.11173,184,0,83,74,9659
5.12201,185,0,83,74,9658
5.12455,185,0,82,75,9658
5.14826,184,0,83,75,9658
5.15183,185,0,83,75,9657
5.15821,185,0,82,76,9657
5.16341,186,0,82,76,9656
5.17956,185,0,83,76,9656
5.18627,185,0,82,77,9656
5.19503,186,0,82,77,9655
5.19808,187,0,82,77,9654
5.20806,186,0,83,77,9654
5.21236,186,0,82,78,9654
5.21628,187,0,82,78,9653
5.21949,188,0,82,78,9652
5.23801,189,0,82,78,9651
5.26181,190,0,82,78,9650
5.26601,191,0,82,78,9649
5.27605,190,0,83,78,9649
5.29107,189,0,84,78,9649
5.29489,190,0,84,78,9648
5.29568,189,0,85,78,9648
5.30019,189,0,84,79,9648
5.30217,190,0,84,79,9647
5.3059,191,0,84,79,9646
5.32805,190,0,85,79,9646
5.3371,191,0,85,79,9645
5.34146,192,0,85,79,9644
5.34969,192,0,84,80,9644
5.37136,193,0,84,80,9643
5.40035,194,0,84,80,9642
5.40572,195,0,84,80,9641
5.40821,194,0,85,80,9641
5.41257,195,0,85,80,9640
5.42027,196,0,85,80,9639
5.43609,195,0,86,80,9639
5.43854,195,0,85,81,9639
5.45635,195,0,84,82,9639
5.46965,195,0,83,83,9639
5.47333,196,0,83,83,9638
5.47767,197,0,83,83,9637
5.48828,196,0,84,83,9637
5.48898,195,0,85,83,9637
5.49212,195,0,84,84,9637
5.51159,194,0,85,84,9637
5.51493,193,0,86,84,9637
5.51596,194,0,86,84,9636
5.51707,193,0,87,84,9636
5.51816,194,0,87,84,9635
5.51819,195,0,87,84,9634
5.51844,196,0,87,84,9633
5.53013,196,0,86,85,9633
5.53572,195,0,87,85,9633
5.55251,194,0,88,85,9633
5.55782,195,0,88,85,9632
5.55881,194,0,89,85,9632
5.56476,195,0,89,85,9631
5.57118,194,0,90,85,9631
5.57844,195,0,90,85,9630
5.59783,195,0,89,86,9630
5.60343,194,0,90,86,9630
5.60614,195,0,90,86,9629
5.60921,194,0,91,86,9629
5.61098,195,0,91,86,9628
5.62567,194,0,92,86,9628
5.62777,194,0,91,87,9628
5.6339,195,0,91,87,9627
5.63819,196,0,91,87,9626
5.63896,197,0,91,87,9625
5.64522,198,0,91,87,9624
5.64641,199,0,91,87,9623
5.65273,200,0,91,87,9622
5.6595,201,0,91,87,9621
5.67037,200,0,92,87,9621
5.68347,200,0,91,88,9621
5.68478,199,0,92,88,9621
5.68882,200,0,92,88,9620
5.69996,199,0,93,88,9620
5.71118,198,0,94,88,9620
5.71642,199,0,94,88,9619
5.74661,200,0,94,88,9618
5.74746,201,0,94,88,9617
5.74784,200,0,95,88,9617
5.76036,201,0,95,88,9616
5.77021,202,0,95,88,9615
5.77198,202,0,94,89,9615
5.77666,203,0,94,89,9614
5.78081,204,0,94,89,9613
5.78523,204,0,93,90,9613
5.79038,204,0,92,91,9613
5.80377,203,0,93,91,9613
5.8131,204,0,93,91,9612
5.82255,203,0,94,91,9612
5.82283,204,0,94,91,9611
5.82598,203,0,95,91,9611
5.83191,204,0,95,91,9610
5.84771,205,0,95,91,9609
5.85713,206,0,95,91,9608
5.86615,205,0,96,91,9608
5.86635,206,0,96,91,9607
5.87568,207,0,96,91,9606
5.92079,206,0,97,91,9606
5.92656,207,0,97,91,9605
5.95507,206,0,98,91,9605
5.95543,207,0,98,91,9604
5.959,206,0,99,91,9604
5.97193,205,0,100,91,9604
5.97547,206,0,100,91,9603
5.98502,207,0,100,91,9602
6.00148,206,0,101,91,9602
6.01143,207,0,101,91,9601
6.01716,208,0,101,91,9600
6.01908,209,0,101,91,9599
6.0205,209,0,100,92,9599
6.02132,210,0,100,92,9598
6.02229,210,0,99,93,9598
6.02503,211,0,99,93,9597
6.03771,212,0,99,93,9596
6.0398,212,0,98,94,9596
6.04008,213,0,98,94,9595
6.04749,212,0,99,94,9595
6.05025,211,0,100,94,9595
6.06031,212,0,100,94,9594
6.06287,211,0,101,94,9594
6.06454,212,0,101,94,9593
6.06854,213,0,101,94,9592
6.07211,212,0,102,94,9592
6.07675,211,0,103,94,9592
6.08706,210,0,104,94,9592
6.09328,211,0,104,94,9591
6.10207,211,0,103,95,9591
6.10499,212,0,103,95,9590
6.11489,211,0,104,95,9590
6.12965,210,0,105,95,9590
6.13027,209,0,106,95,9590
6.13168,208,0,107,95,9590
6.13282,208,0,106,96,9590
6.13561,208,0,105,97,9590
6.13705,208,0,104,98,9590
6.14625,208,0,103,99,9590
6.15264,209,0,103,99,9589
6.15468,208,0,104,99,9589
6.15974,209,0,104,99,9588
6.17275,210,0,104,99,9587
6.17709,211,0,104,99,9586
6.18008,210,0,105,99,9586
6.18693,211,0,105,99,9585
6.19197,210,0,106,99,9585
6.19209,211,0,106,99,9584
6.19837,210,0,107,99,9584
6.20397,210,0,106,100,9584
6.20535,211,0,106,100,9583
6.20729,211,0,105,101,9583
6.21588,212,0,105,101,9582
6.21921,212,0,104,102,9582
6.2286,213,0,104,102,9581
6.23192,213,0,103,103,9581
6.23567,214,0,103,103,9580
6.24111,214,0,102,104,9580
6.24396,213,0,103,104,9580
6.2505,213,0,102,105,9580
6.27145,212,0,103,105,9580
6.27151,213,0,103,105,9579
6.27164,212,0,104,105,9579
6.27587,213,0,104,105,9578
6.29165,212,0,105,105,9578
6.29205,211,0,106,105,9578
6.29246,212,0,106,105,9577
6.29368,211,0,107,105,9577
6.30297,212,0,107,105,9576
6.31112,213,0,107,105,9575
6.31291,212,0,108,105,9575
6.32101,213,0,108,105,9574
6.32197,214,0,108,105,9573
6.32432,215,0,108,105,9572
6.33149,215,0,107,106,9572
6.33213,216,0,107,106,9571
6.33245,215,0,108,106,9571
6.33872,216,0,108,106,9570
6.35123,217,0,108,106,9569
6.36453,218,0,108,106,9568
6.37402,218,0,107,107,9568
6.38013,219,0,107,107,9567
6.38179,220,0,107,107,9566
6.39352,221,0,107,107,9565
6.40362,220,0,108,107,9565
6.40779,221,0,108,107,9564
6.41835,221,0,107,108,9564
6.41963,220,0,108,108,9564
6.41998,219,0,109,108,9564
6.4235,220,0,109,108,9563
6.42738,219,0,110,108,9563
6.43888,220,0,110,108,9562
6.44141,219,0,111,108,9562
6.44485,220,0,111,108,9561
6.44494,221,0,111,108,9560
6.45623,222,0,111,108,9559
6.45959,221,0,112,108,9559
6.46494,222,0,112,108,9558
6.46553,221,0,113,108,9558
6.46973,221,0,112,109,9558
6.48533,220,0,113,109,9558
6.49165,220,0,112,110,9558
6.49654,221,0,112,110,9557
6.51025,222,0,112,110,9556
6.5105,223,0,112,110,9555
6.51469,223,0,111,111,9555
6.52443,223,0,110,112,9555
6.53482,223,0,109,113,9555
6.54284,222,0,110,113,9555
6.54515,221,0,111,113,9555
6.5595,221,0,110,114,9555
6.56314,221,0,109,115,9555
6.57052,220,0,110,115,9555
6.57319,221,0,110,115,9554
6.57639,220,0,111,115,9554
6.57977,221,0,111,115,9553
6.58672,222,0,111,115,9552
6.58733,221,0,112,115,9552
6.59193,220,0,113,115,9552
6.59234,219,0,114,115,9552
6.60234,220,0,114,115,9551
6.60814,221,0,114,115,9550
6.6089,222,0,114,115,9549
6.61531,222,0,113,116,9549
6.61595,223,0,113,116,9548
6.61972,222,0,114,116,9548
6.62283,221,0,115,116,9548
6.62329,222,0,115,116,9547
6.64162,221,0,116,116,9547
6.66058,221,0,115,117,9547
6.66132,221,0,114,118,9547
6.6651,220,0,115,118,9547
6.66949,220,0,114,119,9547
6.67115,221,0,114,119,9546
6.67548,222,0,114,119,9545
6.67803,222,0,113,120,9545
6.68897,222,0,112,121,9545
6.69467,223,0,112,121,9544
6.69801,224,0,112,121,9543
6.70633,223,0,113,121,9543
6.72428,224,0,113,121,9542
6.72488,224,0,112,122,9542
6.73911,225,0,112,122,9541
6.75873,224,0,113,122,9541
6.7596,225,0,113,122,9540
6.76992,226,0,113,122,9539
6.78054,227,0,113,122,9538
6.78112,227,0,112,123,9538
6.78897,228,0,112,123,9537
6.79121,229,0,112,123,9536
6.79132,230,0,112,123,9535
6.79383,230,0,111,124,9535
6.80831,229,0,112,124,9535
6.81929,230,0,112,124,9534
6.82078,229,0,113,124,9534
6.82081,230,0,113,124,9533
6.82168,231,0,113,124,9532
6.83329,230,0,114,124,9532
6.83399,230,0,113,125,9532
6.83674,230,0,112,126,9532
6.84565,231,0,112,126,9531
6.84893,232,0,112,126,9530
6.85504,233,0,112,126,9529
6.8594,234,0,112,126,9528
6.88222,235,0,112,126,9527
6.88526,235,0,111,127,9527
6.8916,234,0,112,127,9527
6.89961,233,0,113,127,9527
6.91939,234,0,113,127,9526
6.92021,233,0,114,127,9526
6.92489,234,0,114,127,9525
6.92598,234,0,113,128,9525
6.9286,235,0,113,128,9524
6.93516,236,0,113,128,9523
6.94576,237,0,113,128,9522
6.95966,238,0,113,128,9521
6.96073,239,0,113,128,9520
6.96092,239,0,112,129,9520
6.9675,239,0,111,130,9520
6.97759,240,0,111,130,9519
6.97974,241,0,111,130,9518
6.98549,242,0,111,130,9517
6.98576,243,0,111,130,9516
6.99533,242,0,112,130,9516
6.9995,242,0,111,131,9516
7.00073,241,0,112,131,9516
7.00435,242,0,112,131,9515
7.0128,242,0,111,132,9515
7.01467,243,0,111,132,9514
7.01868,243,0,110,133,9514
7.01907,244,0,110,133,9513
7.02474,244,0,109,134,9513
7.02605,243,0,110,134,9513
7.04337,244,0,110,134,9512
7.04419,245,0,110,134,9511
7.05202,244,0,111,134,9511
7.05233,245,0,111,134,9510
7.0604,246,0,111,134,9509
7.06073,245,0,112,134,9509
7.06139,245,0,111,135,9509
7.06183,246,0,111,135,9508
7.08079,247,0,111,135,9507
7.08918,248,0,111,135,9506
7.0923,248,0,110,136,9506
7.09768,247,0,111,136,9506
7.10123,248,0,111,136,9505
7.10219,248,0,110,137,9505
7.10228,249,0,110,137,9504
7.10331,248,0,111,137,9504
7.12302,248,0,110,138,9504
7.12896,249,0,110,138,9503
7.12985,248,0,111,138,9503
7.1347,249,0,111,138,9502
7.14177,248,0,112,138,9502
7.14986,247,0,113,138,9502
7.15632,246,0,114,138,9502
7.16118,246,0,113,139,9502
7.16369,246,0,112,140,9502
7.16485,247,0,112,140,9501
7.1724,248,0,112,140,9500
7.17972,248,0,111,141,9500
7.19038,247,0,112,141,9500
7.19856,246,0,113,141,9500
7.20424,247,0,113,141,9499
7.20553,248,0,113,141,9498
7.20619,249,0,113,141,9497
7.20893,249,0,112,142,9497
7.2135,250,0,112,142,9496
7.21529,250,0,111,143,9496
7.22122,251,0,111,143,9495
7.23049,251,0,110,144,9495
7.23151,252,0,110,144,9494
7.23886,253,0,110,144,9493
7.23951,254,0,110,144,9492
7.24671,254,0,109,145,9492
7.25145,255,0,109,145,9491
7.26409,254,0,110,145,9491
7.27419,255,0,110,145,9490
7.2845,256,0,110,145,9489
7.28888,257,0,110,145,9488
7.29056,257,0,109,146,9488
7.29365,258,0,109,146,9487
7.30633,259,0,109,146,9486
7.30668,259,0,108,147,9486
7.30924,260,0,108,147,9485
7.31426,259,0,109,147,9485
7.31928,258,0,110,147,9485
7.32831,258,0,109,148,9485
7.34088,257,0,110,148,9485
7.34967,257,0,109,149,9485
7.36168,258,0,109,149,9484
7.3691,259,0,109,149,9483
7.36916,259,0,108,150,9483
7.38101,260,0,108,150,9482
7.38979,261,0,108,150,9481
7.39265,262,0,108,150,9480
7.41355,261,0,109,150,9480
7.42679,262,0,109,150,9479
7.42859,261,0,110,150,9479
7.43851,260,0,111,150,9479
7.44065,259,0,112,150,9479
7.44131,260,0,112,150,9478
7.45909,261,0,112,150,9477
7.46313,260,0,113,150,9477
7.46908,259,0,114,150,9477
7.47393,260,0,114,150,9476
7.47417,260,0,113,151,9476
7.4756,260,0,112,152,9476
7.47709,260,0,111,153,9476
7.48725,259,0,112,153,9476
7.48839,260,0,112,153,9475
7.49019,261,0,112,153,9474
7.49371,262,0,112,153,9473
7.49648,263,0,112,153,9472
7.50081,262,0,113,153,9472
7.50134,263,0,113,153,9471
7.50166,262,0,114,153,9471
7.50806,263,0,114,153,9470
7.50846,264,0,114,153,9469
7.51725,265,0,114,153,9468
7.5299,264,0,115,153,9468
7.53173,263,0,116,153,9468
7.53445,264,0,116,153,9467
7.54398,265,0,116,153,9466
7.54406,265,0,115,154,9466
7.55272,266,0,115,154,9465
7.57502,266,0,114,155,9465
7.57954,266,0,113,156,9465
7.58597,267,0,113,156,9464
7.58911,267,0,112,157,9464
7.60113,268,0,112,157,9463
7.6026,269,0,112,157,9462
7.60356,270,0,112,157,9461
7.61163,271,0,112,157,9460
7.61225,272,0,112,157,9459
7.61419,271,0,113,157,9459
7.6154,272,0,113,157,9458
7.61659,273,0,113,157,9457
7.62041,273,0,112,158,9457
7.62597,274,0,112,158,9456
7.63267,275,0,112,158,9455
7.63562,276,0,112,158,9454
7.63695,277,0,112,158,9453
7.64566,278,0,112,158,9452
7.66062,279,0,112,158,9451
7.66614,280,0,112,158,9450
7.66659,279,0,113,158,9450
7.66884,279,0,112,159,9450
7.68616,278,0,113,159,9450
7.70323,279,0,113,159,9449
7.70413,278,0,114,159,9449
7.70657,279,0,114,159,9448
7.70705,279,0,113,160,9448
7.70725,279,0,112,161,9448
7.7129,280,0,112,161,9447
7.71664,280,0,111,162,9447
7.73197,279,0,112,162,9447
7.73218,280,0,112,162,9446
7.73653,280,0,111,163,9446
7.73947,279,0,112,163,9446
7.74193,279,0,111,164,9446
7.74848,280,0,111,164,9445
7.74895,281,0,111,164,9444
7.74995,282,0,111,164,9443
7.7658,282,0,110,165,9443
7.76867,283,0,110,165,9442
7.76989,282,0,111,165,9442
7.78544,283,0,111,165,9441
7.78822,284,0,111,165,9440
7.7896,283,0,112,165,9440
7.79029,282,0,113,165,9440
7.79796,282,0,112,166,9440
7.80381,281,0,113,166,9440
7.80863,281,0,112,167,9440
7.82752,282,0,112,167,9439
7.83926,283,0,112,167,9438
7.84568,284,0,112,167,9437
7.84657,283,0,113,167,9437
7.87708,284,0,113,167,9436
7.8902,283,0,114,167,9436
7.89091,284,0,114,167,9435
7.89175,285,0,114,167,9434
7.89871,284,0,115,167,9434
7.9162,285,0,115,167,9433
7.93003,284,0,116,167,9433
7.93147,283,0,117,167,9433
7.95138,283,0,116,168,9433
7.95436,282,0,117,168,9433
7.95639,282,0,116,169,9433
7.96037,283,0,116,169,9432
7.96939,282,0,117,169,9432
7.97122,281,0,118,169,9432
7.9725,280,0,119,169,9432
7.97588,279,0,120,169,9432
