Time,E,H,I,R,S
2.20431,121,0,42,24,9813
2.21575,120,0,43,24,9813
2.22226,121,0,43,24,9812
2.23547,120,0,44,24,9812
2.23599,121,0,44,24,9811
2.24599,121,0,43,25,9811
2.24862,120,0,44,25,9811
2.25033,121,0,44,25,9810
2.26166,120,0,45,25,9810
2.26307,119,0,46,25,9810
2.27433,118,0,47,25,9810
2.29761,118,0,46,26,9810
2.29849,119,0,46,26,9809
2.30901,120,0,46,26,9808
2.31055,121,0,46,26,9807
2.31764,122,0,46,26,9806
2.31837,121,0,47,26,9806
2.36399,122,0,47,26,9805
2.37851,122,0,46,27,9805
2.39542,123,0,46,27,9804
2.44388,123,0,45,28,9804
2.45756,124,0,45,28,9803
2.46345,123,0,46,28,9803
2.46552,124,0,46,28,9802
2.47765,125,0,46,28,9801
2.48909,126,0,46,28,9800
2.52135,127,0,46,28,9799
2.52395,128,0,46,28,9798
2.53491,127,0,47,28,9798
2.53884,128,0,47,28,9797
2.54626,127,0,48,28,9797
2.55829,128,0,48,28,9796
2.55977,128,0,47,29,9796
2.56749,127,0,48,29,9796
2.57342,128,0,48,29,9795
2.57815,127,0,49,29,9795
2.59489,128,0,49,29,9794
2.59492,128,0,48,30,9794
2.60626,127,0,49,30,9794
2.61655,126,0,50,30,9794
2.62694,127,0,50,30,9793
2.63273,126,0,51,30,9793
2.6373,127,0,51,30,9792
2.68105,128,0,51,30,9791
2.68963,129,0,51,30,9790
2.70149,129,0,50,31,9790
2.71976,129,0,49,32,9790
2.73406,130,0,49,32,9789
2.74312,130,0,48,33,9789
2.74547,129,0,49,33,9789
2.75206,130,0,49,33,9788
2.75313,129,0,50,33,9788
2.78617,128,0,51,33,9788
2.79488,127,0,52,33,9788
2.80388,128,0,52,33,9787
2.80955,128,0,51,34,9787
2.83035,128,0,50,35,9787
2.8394,127,0,51,35,9787
2.84574,127,0,50,36,9787
2.8769,128,0,50,36,9786
2.89988,127,0,51,36,9786
2.90954,128,0,51,36,9785
2.91898,128,0,50,37,9785
2.94224,129,0,50,37,9784
2.94599,130,0,50,37,9783
2.94615,130,0,49,38,9783
2.97591,131,0,49,38,9782
2.97769,132,0,49,38,9781
2.99159,131,0,50,38,9781
2.99993,132,0,50,38,9780
3.02394,133,0,50,38,9779
3.02589,134,0,50,38,9778
3.02797,135,0,50,38,9777
3.03293,136,0,50,38,9776
3.03354,137,0,50,38,9775
3.05859,136,0,51,38,9775
3.06989,136,0,50,39,9775
3.10582,136,0,49,40,9775
3.10731,135,0,50,40,9775
3.11118,134,0,51,40,9775
3.12145,133,0,52,40,9775
3.13867,132,0,53,40,9775
3.14307,131,0,54,40,9775
3.15859,130,0,55,40,9775
3.16592,130,0,54,41,9775
3.17119,131,0,54,41,9774
3.20139,132,0,54,41,9773
3.20175,131,0,55,41,9773
3.21147,132,0,55,41,9772
3.22844,133,0,55,41,9771
3.23395,132,0,56,41,9771
3.25542,133,0,56,41,9770
3.30057,134,0,56,41,9769
3.30588,135,0,56,41,9768
3.31812,134,0,57,41,9768
3.34877,135,0,57,41,9767
3.3516,136,0,57,41,9766
3.35502,135,0,58,41,9766
3.35564,136,0,58,41,9765
3.35693,137,0,58,41,9764
3.36514,136,0,59,41,9764
3.37824,137,0,59,41,9763
3.38092,136,0,60,41,9763
3.40687,135,0,61,41,9763
3.41299,134,0,62,41,9763
3.4621,135,0,62,41,9762
3.47251,134,0,63,41,9762
3.47826,135,0,63,41,9761
3.522,135,0,62,42,9761
3.53313,135,0,61,43,9761
3.58052,136,0,61,43,9760
3.58111,135,0,62,43,9760
3.60963,135,0,61,44,9760
3.61941,136,0,61,44,9759
3.62423,136,0,60,45,9759
3.62748,136,0,59,46,9759
3.62958,135,0,60,46,9759
3.641,134,0,61,46,9759
3.64605,134,0,60,47,9759
3.65724,134,0,59,48,9759
3.68207,135,0,59,48,9758
3.68449,136,0,59,48,9757
3.6851,137,0,59,48,9756
3.70201,138,0,59,48,9755
3.71371,139,0,59,48,9754
3.71414,140,0,59,48,9753
3.71684,139,0,60,48,9753
3.72144,139,0,59,49,9753
3.73373,139,0,58,50,9753
3.73463,140,0,58,50,9752
3.73977,141,0,58,50,9751
3.7469,140,0,59,50,9751
3.77175,139,0,60,50,9751
3.79665,139,0,59,51,9751
3.83339,138,0,60,51,9751
3.836,139,0,60,51,9750
3.84836,140,0,60,51,9749
3.86169,140,0,59,52,9749
3.87093,140,0,58,53,9749
3.88584,141,0,58,53,9748
3.88593,140,0,59,53,9748
3.90889,139,0,60,53,9748
3.94455,139,0,59,54,9748
3.95509,139,0,58,55,9748
3.95567,138,0,59,55,9748
3.96015,139,0,59,55,9747
3.98352,138,0,60,55,9747
3.98998,138,0,59,56,9747
4.0177,139,0,59,56,9746
4.0375,140,0,59,56,9745
4.06259,140,0,58,57,9745
4.06704,141,0,58,57,9744
4.06852,140,0,59,57,9744
4.07566,141,0,59,57,9743
4.08041,142,0,59,57,9742
4.08051,143,0,59,57,9741
4.09192,142,0,60,57,9741
4.12607,141,0,61,57,9741
4.14016,141,0,60,58,9741
4.14798,140,0,61,58,9741
4.15014,141,0,61,58,9740
4.1524,142,0,61,58,9739
4.17439,142,0,60,59,9739
4.19454,141,0,61,59,9739
4.1952,141,0,60,60,9739
4.21299,142,0,60,60,9738
4.23006,143,0,60,60,9737
4.27157,144,0,60,60,9736
4.2907,143,0,61,60,9736
4.29945,144,0,61,60,9735
4.31864,143,0,62,60,9735
4.3234,142,0,63,60,9735
4.33024,143,0,63,60,9734
4.34193,143,0,62,61,9734
4.3435,144,0,62,61,9733
4.34398,143,0,63,61,9733
4.36231,143,0,62,62,9733
4.36731,142,0,63,62,9733
4.41408,143,0,63,62,9732
4.41456,144,0,63,62,9731
4.42214,144,0,62,63,9731
4.42334,145,0,62,63,9730
4.42371,146,0,62,63,9729
4.42959,147,0,62,63,9728
4.43925,148,0,62,63,9727
4.45394,148,0,61,64,9727
4.45809,149,0,61,64,9726
4.46384,150,0,61,64,9725
4.46612,149,0,62,64,9725
4.47621,150,0,62,64,9724
4.48512,149,0,63,64,9724
4.49595,148,0,64,64,9724
4.51575,149,0,64,64,9723
4.53316,150,0,64,64,9722
4.55393,149,0,65,64,9722
4.56229,148,0,66,64,9722
4.56564,148,0,65,65,9722
4.57157,149,0,65,65,9721
4.57429,149,0,64,66,9721
4.57762,148,0,65,66,9721
4.58422,147,0,66,66,9721
4.63411,146,0,67,66,9721
4.63738,145,0,68,66,9721
4.65401,144,0,69,66,9721
4.65964,145,0,69,66,9720
4.6663,144,0,70,66,9720
4.68712,144,0,69,67,9720
4.69569,145,0,69,67,9719
4.69871,145,0,68,68,9719
4.69931,146,0,68,68,9718
4.70954,147,0,68,68,9717
4.71619,146,0,69,68,9717
4.71845,147,0,69,68,9716
4.72049,146,0,70,68,9716
4.72093,147,0,70,68,9715
4.72581,148,0,70,68,9714
4.73532,149,0,70,68,9713
4.73765,148,0,71,68,9713
4.73775,147,0,72,68,9713
4.73972,146,0,73,68,9713
4.75105,147,0,73,68,9712
4.76697,147,0,72,69,9712
4.77957,147,0,71,70,9712
4.78297,148,0,71,70,9711
4.79806,147,0,72,70,9711
4.80277,147,0,71,71,9711
4.8107,148,0,71,71,9710
4.81347,149,0,71,71,9709
4.81716,150,0,71,71,9708
4.82467,151,0,71,71,9707
4.83031,150,0,72,71,9707
4.84469,150,0,71,72,9707
4.85507,151,0,71,72,9706
4.85936,152,0,71,72,9705
4.89096,152,0,70,73,9705
4.89437,151,0,71,73,9705
4.89626,152,0,71,73,9704
4.90319,151,0,72,73,9704
4.91512,150,0,73,73,9704
4.92584,151,0,73,73,9703
4.92668,152,0,73,73,9702
4.92896,152,0,72,74,9702
4.93144,153,0,72,74,9701
4.97685,152,0,73,74,9701
4.98677,151,0,74,74,9701
4.99021,151,0,73,75,9701
4.99897,151,0,72,76,9701
5.01393,151,0,71,77,9701
5.02198,152,0,71,77,9700
5.02386,153,0,71,77,9699
5.04659,152,0,72,77,9699
5.04712,151,0,73,77,9699
5.04781,150,0,74,77,9699
5.0524,149,0,75,77,9699
5.07022,150,0,75,77,9698
5.074,151,0,75,77,9697
5.09363,152,0,75,77,9696
5.09424,151,0,76,77,9696
5.1125,152,0,76,77,9695
5.1267,151,0,77,77,9695
5.12973,150,0,78,77,9695
5.13428,149,0,79,77,9695
5.1506,150,0,79,77,9694
5.15356,150,0,78,78,9694
5.15837,151,0,78,78,9693
5.17061,152,0,78,78,9692
5.18573,153,0,78,78,9691
5.21649,153,0,77,79,9691
5.23518,152,0,78,79,9691
5.24841,153,0,78,79,9690
5.26162,154,0,78,79,9689
5.26381,154,0,77,80,9689
5.27116,153,0,78,80,9689
5.27468,154,0,78,80,9688
5.28553,155,0,78,80,9687
5.29398,154,0,79,80,9687
5.30095,155,0,79,80,9686
5.30188,154,0,80,80,9686
5.30956,155,0,80,80,9685
5.31501,156,0,80,80,9684
5.31711,156,0,79,81,9684
5.31904,157,0,79,81,9683
5.32522,158,0,79,81,9682
5.3357,157,0,80,81,9682
5.33671,156,0,81,81,9682
5.3428,157,0,81,81,9681
5.34619,158,0,81,81,9680
5.3514,159,0,81,81,9679
5.35478,158,0,82,81,9679
5.36096,157,0,83,81,9679
5.37233,158,0,83,81,9678
5.37364,159,0,83,81,9677
5.37686,159,0,82,82,9677
5.37702,158,0,83,82,9677
5.38078,159,0,83,82,9676
5.39497,160,0,83,82,9675
5.40666,160,0,82,83,9675
5.41285,161,0,82,83,9674
5.41421,161,0,81,84,9674
5.41811,162,0,81,84,9673
5.44027,163,0,81,84,9672
5.44128,164,0,81,84,9671
5.44148,165,0,81,84,9670
5.45261,165,0,80,85,9670
5.45717,166,0,80,85,9669
5.46825,167,0,80,85,9668
5.47628,168,0,80,85,9667
5.49967,169,0,80,85,9666
5.50005,168,0,81,85,9666
5.50308,169,0,81,85,9665
5.50904,168,0,82,85,9665
5.51041,167,0,83,85,9665
5.51237,168,0,83,85,9664
5.51603,169,0,83,85,9663
5.519,170,0,83,85,9662
5.53729,169,0,84,85,9662
5.54035,170,0,84,85,9661
5.54318,171,0,84,85,9660
5.55178,172,0,84,85,9659
5.56921,173,0,84,85,9658
5.57451,172,0,85,85,9658
5.57761,172,0,84,86,9658
5.58582,173,0,84,86,9657
5.59548,174,0,84,86,9656
5.60844,173,0,85,86,9656
5.61825,172,0,86,86,9656
5.64558,173,0,86,86,9655
5.65443,174,0,86,86,9654
5.65795,175,0,86,86,9653
5.66887,176,0,86,86,9652
5.67195,176,0,85,87,9652
5.67444,177,0,85,87,9651
5.67447,177,0,84,88,9651
5.70242,178,0,84,88,9650
5.71058,179,0,84,88,9649
5.71827,180,0,84,88,9648
5.72175,181,0,84,88,9647
5.72731,181,0,83,89,9647
5.72747,181,0,82,90,9647
5.72898,181,0,81,91,9647
5.73668,182,0,81,91,9646
5.73876,183,0,81,91,9645
5.73878,183,0,80,92,9645
5.75057,184,0,80,92,9644
5.75201,185,0,80,92,9643
5.75695,184,0,81,92,9643
5.77111,184,0,80,93,9643
5.78588,185,0,80,93,9642
5.79717,184,0,81,93,9642
5.80159,185,0,81,93,9641
5.82384,184,0,82,93,9641
5.82583,185,0,82,93,9640
5.83516,186,0,82,93,9639
5.86559,187,0,82,93,9638
5.86843,188,0,82,93,9637
5.86979,187,0,83,93,9637
5.86998,186,0,84,93,9637
5.87395,187,0,84,93,9636
5.87805,186,0,85,93,9636
5.87933,187,0,85,93,9635
5.88144,187,0,84,94,9635
5.92196,186,0,85,94,9635
5.92588,185,0,86,94,9635
5.93662,186,0,86,94,9634
5.9402,187,0,86,94,9633
5.94181,188,0,86,94,9632
5.95774,189,0,86,94,9631
5.96349,190,0,86,94,9630
5.97731,191,0,86,94,9629
5.98059,192,0,86,94,9628
5.98496,191,0,87,94,9628
5.99235,192,0,87,94,9627
6.00302,191,0,88,94,9627
6.01173,190,0,89,94,9627
6.01506,191,0,89,94,9626
6.01623,191,0,88,95,9626
6.03007,190,0,89,95,9626
6.06496,189,0,90,95,9626
6.06682,190,0,90,95,9625
6.06897,189,0,91,95,9625
6.06982,190,0,91,95,9624
6.07097,190,0,90,96,9624
6.07884,189,0,91,96,9624
6.08118,189,0,90,97,9624
6.09012,188,0,91,97,9624
6.09141,187,0,92,97,9624
6.09898,186,0,93,97,9624
6.10603,185,0,94,97,9624
6.11327,185,0,93,98,9624
6.1153,185,0,92,99,9624
6.11917,186,0,92,99,9623
6.12701,187,0,92,99,9622
6.13774,188,0,92,99,9621
6.13778,187,0,93,99,9621
6.14034,186,0,94,99,9621
6.14106,187,0,94,99,9620
6.14349,187,0,93,100,9620
6.14731,186,0,94,100,9620
6.16643,187,0,94,100,9619
6.17212,186,0,95,100,9619
6.1741,186,0,94,101,9619
6.19074,186,0,93,102,9619
6.20029,185,0,94,102,9619
6.20542,186,0,94,102,9618
6.2162,187,0,94,102,9617
6.22299,187,0,93,103,9617
6.2266,188,0,93,103,9616
6.23437,188,0,92,104,9616
6.23827,189,0,92,104,9615
6.24103,190,0,92,104,9614
6.25623,191,0,92,104,9613
6.27234,191,0,91,105,9613
6.27339,191,0,90,106,9613
6.28601,190,0,91,106,9613
6.29534,191,0,91,106,9612
6.30342,192,0,91,106,9611
6.32342,193,0,91,106,9610
6.32629,192,0,92,106,9610
6.32656,193,0,92,106,9609
6.33145,194,0,92,106,9608
6.33955,195,0,92,106,9607
6.34019,195,0,91,107,9607
6.37061,195,0,90,108,9607
6.37881,194,0,91,108,9607
6.39076,193,0,92,108,9607
6.39201,194,0,92,108,9606
6.39733,193,0,93,108,9606
6.43388,194,0,93,108,9605
6.43686,195,0,93,108,9604
6.44062,195,0,92,109,9604
6.44804,196,0,92,109,9603
6.45261,197,0,92,109,9602
6.46176,196,0,93,109,9602
6.50143,195,0,94,109,9602
6.50682,196,0,94,109,9601
6.53651,197,0,94,109,9600
6.54355,196,0,95,109,9600
6.55608,197,0,95,109,9599
6.56092,196,0,96,109,9599
6.56152,197,0,96,109,9598
6.56818,196,0,97,109,9598
6.58304,197,0,97,109,9597
6.5976,198,0,97,109,9596
6.60541,197,0,98,109,9596
6.60565,197,0,97,110,9596
6.61217,198,0,97,110,9595
6.63821,199,0,97,110,9594
6.65319,200,0,97,110,9593
6.67795,201,0,97,110,9592
6.68476,202,0,97,110,9591
6.6893,203,0,97,110,9590
6.70221,204,0,97,110,9589
6.70808,205,0,97,110,9588
6.72084,206,0,97,110,9587
6.72528,206,0,96,111,9587
6.72675,205,0,97,111,9587
6.7361,205,0,96,112,9587
6.74305,204,0,97,112,9587
6.74369,205,0,97,112,9586
6.74945,206,0,97,112,9585
6.75425,206,0,96,113,9585
6.75718,207,0,96,113,9584
6.75962,208,0,96,113,9583
6.76513,207,0,97,113,9583
6.76882,207,0,96,114,9583
6.76922,208,0,96,114,9582
6.77217,207,0,97,114,9582
6.773,207,0,96,115,9582
6.77406,208,0,96,115,9581
6.7961,209,0,96,115,9580
6.80495,210,0,96,115,9579
6.80516,211,0,96,115,9578
6.80718,212,0,96,115,9577
6.81537,212,0,95,116,9577
6.82013,211,0,96,116,9577
6.82491,211,0,95,117,9577
6.82731,212,0,95,117,9576
6.82748,213,0,95,117,9575
6.83953,214,0,95,117,9574
6.84303,215,0,95,117,9573
6.84613,216,0,95,117,9572
6.8511,216,0,94,118,9572
6.85481,216,0,93,119,9572
6.86133,217,0,93,119,9571
6.86437,217,0,92,120,9571
6.86622,217,0,91,121,9571
6.86646,216,0,92,121,9571
6.874,217,0,92,121,9570
6.87792,216,0,93,121,9570
6.88255,215,0,94,121,9570
6.89486,214,0,95,121,9570
6.90702,215,0,95,121,9569
6.90703,216,0,95,121,9568
6.90746,217,0,95,121,9567
6.9236,218,0,95,121,9566
6.92926,218,0,94,122,9566
6.93426,219,0,94,122,9565
6.94494,218,0,95,122,9565
6.94552,217,0,96,122,9565
6.95352,218,0,96,122,9564
6.95776,218,0,95,123,9564
6.96254,219,0,95,123,9563
6.9767,219,0,94,124,9563
6.98826,219,0,93,125,9563
6.98947,220,0,93,125,9562
7.01952,221,0,93,125,9561
7.02455,221,0,92,126,9561
7.03259,222,0,92,126,9560
7.05195,222,0,91,127,9560
7.05823,223,0,91,127,9559
7.0605,224,0,91,127,9558
7.06854,223,0,92,127,9558
7.07933,222,0,93,127,9558
7.08182,221,0,94,127,9558
7.08404,220,0,95,127,9558
7.09803,221,0,95,127,9557
7.10744,222,0,95,127,9556
7.11026,222,0,94,128,9556
7.11201,221,0,95,128,9556
7.13842,222,0,95,128,9555
7.14254,221,0,96,128,9555
7.14415,220,0,97,128,9555
7.15163,221,0,97,128,9554
7.15697,222,0,97,128,9553
7.16128,221,0,98,128,9553
7.16773,222,0,98,128,9552
7.17737,223,0,98,128,9551
7.18056,223,0,97,129,9551
7.18288,224,0,97,129,9550
7.19368,223,0,98,129,9550
7.20374,224,0,98,129,9549
7.21714,225,0,98,129,9548
7.22835,225,0,97,130,9548
7.23165,225,0,96,131,9548
7.2459,224,0,97,131,9548
7.26248,224,0,96,132,9548
7.26397,225,0,96,132,9547
7.26821,224,0,97,132,9547
7.27065,223,0,98,132,9547
7.28869,224,0,98,132,9546
7.28904,224,0,97,133,9546
7.29071,223,0,98,133,9546
7.29818,224,0,98,133,9545
7.31855,223,0,99,133,9545
7.33016,224,0,99,133,9544
7.34168,224,0,98,134,9544
7.34281,223,0,99,134,9544
7.34736,224,0,99,134,9543
7.36928,224,0,98,135,9543
7.37343,225,0,98,135,9542
7.37509,225,0,97,136,9542
7.38094,225,0,96,137,9542
7.38213,224,0,97,137,9542
7.39498,223,0,98,137,9542
7.39674,222,0,99,137,9542
7.40291,222,0,98,138,9542
7.40329,221,0,99,138,9542
7.40763,220,0,100,138,9542
7.4192,221,0,100,138,9541
7.43921,222,0,100,138,9540
7.44851,221,0,101,138,9540
7.4488,222,0,101,138,9539
7.45203,221,0,102,138,9539
7.45348,222,0,102,138,9538
7.46118,222,0,101,139,9538
7.47869,221,0,102,139,9538
7.48369,222,0,102,139,9537
7.48726,222,0,101,140,9537
7.48809,223,0,101,140,9536
7.49231,224,0,101,140,9535
7.49362,225,0,101,140,9534
7.50025,224,0,102,140,9534
7.50837,225,0,102,140,9533
7.51004,226,0,102,140,9532
7.51285,227,0,102,140,9531
7.52651,228,0,102,140,9530
7.54636,228,0,101,141,9530
7.55055,229,0,101,141,9529
7.55178,229,0,100,142,9529
7.55739,229,0,99,143,9529
7.57182,230,0,99,143,9528
7.58393,231,0,99,143,9527
7.59766,232,0,99,143,9526
7.59945,231,0,100,143,9526
7.60002,231,0,99,144,9526
7.60972,230,0,100,144,9526
7.62282,229,0,101,144,9526
7.62368,230,0,101,144,9525
7.63062,230,0,100,145,9525
7.63067,230,0,99,146,9525
7.63081,230,0,98,147,9525
7.63701,231,0,98,147,9524
7.64444,231,0,97,148,9524
7.65148,232,0,97,148,9523
7.65211,231,0,98,148,9523
7.65783,232,0,98,148,9522
7.67789,233,0,98,148,9521
7.73683,234,0,98,148,9520
7.74106,233,0,99,148,9520
7.74248,234,0,99,148,9519
7.75486,233,0,100,148,9519
7.76657,233,0,99,149,9519
7.76751,232,0,100,149,9519
7.77014,231,0,101,149,9519
7.78894,232,0,101,149,9518
7.79386,233,0,101,149,9517
7.82333,234,0,101,149,9516
7.82356,234,0,100,150,9516
7.82782,235,0,100,150,9515
7.8363,234,0,101,150,9515
7.85077,233,0,102,150,9515
7.85441,233,0,101,151,9515
7.85605,234,0,101,151,9514
7.86243,234,0,100,152,9514
7.86477,235,0,100,152,9513
7.86751,234,0,101,152,9513
7.86782,233,0,102,152,9513
7.86792,233,0,101,153,9513
7.87964,234,0,101,153,9512
7.88054,233,0,102,153,9512
7.88387,233,0,101,154,9512
7.88469,232,0,102,154,9512
7.88582,233,0,102,154,9511
7.88593,232,0,103,154,9511
7.88754,233,0,103,154,9510
7.88991,234,0,103,154,9509
7.89351,235,0,103,154,9508
7.90038,236,0,103,154,9507
7.9135,237,0,103,154,9506
7.92022,238,0,103,154,9505
7.922,238,0,102,155,9505
7.92421,238,0,101,156,9505
7.93361,239,0,101,156,9504
7.93669,239,0,100,157,9504
7.96201,239,0,99,158,9504
7.99105,240,0,99,158,9503
7.99537,239,0,100,158,9503
8.00836,240,0,100,158,9502
8.01261,241,0,100,158,9501
8.01637,242,0,100,158,9500
8.01712,241,0,101,158,9500
8.02016,242,0,101,158,9499
8.02398,243,0,101,158,9498
8.02489,242,0,102,158,9498
8.02783,243,0,102,158,9497
8.02959,244,0,102,158,9496
8.03418,245,0,102,158,9495
8.03482,245,0,101,159,9495
8.03764,246,0,101,159,9494
8.04867,245,0,102,159,9494
8.05426,246,0,102,159,9493
8.05638,246,0,101,160,9493
8.06245,246,0,100,161,9493
8.06264,247,0,100,161,9492
8.08164,248,0,100,161,9491
8.09022,248,0,99,162,9491
8.0976,247,0,100,162,9491
8.11274,248,0,100,162,9490
8.12369,247,0,101,162,9490
8.12927,246,0,102,162,9490
8.12952,246,0,101,163,9490
8.13405,247,0,101,163,9489
8.14282,246,0,102,163,9489
8.15245,245,0,103,163,9489
8.15329,244,0,104,163,9489
8.15838,245,0,104,163,9488
8.15853,246,0,104,163,9487
8.1589,245,0,105,163,9487
8.16814,245,0,104,164,9487
8.17806,245,0,103,165,9487
8.18869,245,0,102,166,9487
8.19286,246,0,102,166,9486
8.20949,246,0,101,167,9486
8.22813,245,0,102,167,9486
8.23452,246,0,102,167,9485
8.23727,246,0,101,168,9485
8.23952,246,0,100,169,9485
8.24857,247,0,100,169,9484
8.25331,246,0,101,169,9484
8.25387,246,0,100,170,9484
8.25395,245,0,101,170,9484
8.25527,245,0,100,171,9484
8.26615,245,0,99,172,9484
8.27005,245,0,98,173,9484
8.27696,246,0,98,173,9483
8.28222,246,0,97,174,9483
8.28499,247,0,97,174,9482
8.30899,246,0,98,174,9482
8.31471,245,0,99,174,9482
8.3261,246,0,99,174,9481
8.35057,245,0,100,174,9481
8.35362,246,0,100,174,9480
8.35447,247,0,100,174,9479
8.36005,248,0,100,174,9478
8.36237,249,0,100,174,9477
8.3672,250,0,100,174,9476
8.37843,249,0,101,174,9476
8.38028,248,0,102,174,9476
8.39798,249,0,102,174,9475
8.39988,249,0,101,175,9475
8.40188,248,0,102,175,9475
8.40866,249,0,102,175,9474
8.41442,248,0,103,175,9474
8.42139,247,0,104,175,9474
8.4255,246,0,105,175,9474
8.44299,245,0,106,175,9474
8.45621,246,0,106,175,9473
8.46397,245,0,107,175,9473
8.47128,246,0,107,175,9472
8.4749,247,0,107,175,9471
8.47775,248,0,107,175,9470
8.48075,249,0,107,175,9469
8.48266,250,0,107,175,9468
8.48304,251,0,107,175,9467
8.48365,250,0,108,175,9467
8.49053,249,0,109,175,9467
8.49667,248,0,110,175,9467
8.49928,247,0,111,175,9467
8.49979,246,0,112,175,9467
8.50192,247,0,112,175,9466
8.50449,247,0,111,176,9466
8.50829,246,0,112,176,9466
8.52043,245,0,113,176,9466
8.52327,244,0,114,176,9466
8.5375,245,0,114,176,9465
8.54164,245,0,113,177,9465
8.54451,244,0,114,177,9465
8.54855,245,0,114,177,9464
8.55682,246,0,114,177,9463
8.563,245,0,115,177,9463
8.56453,246,0,115,177,9462
8.5696,247,0,115,177,9461
8.57234,248,0,115,177,9460
8.57292,248,0,114,178,9460
8.57541,249,0,114,178,9459
8.57797,249,0,113,179,9459
8.57957,250,0,113,179,9458
8.58069,251,0,113,179,9457
8.58233,252,0,113,179,9456
8.58928,253,0,113,179,9455
8.5897,252,0,114,179,9455
8.59138,253,0,114,179,9454
8.60113,254,0,114,179,9453
8.61585,254,0,113,180,9453
8.61893,255,0,113,180,9452
8.63367,254,0,114,180,9452
8.63612,254,0,113,181,9452
8.64041,253,0,114,181,9452
8.64468,253,0,113,182,9452
8.65652,254,0,113,182,9451
8.66754,254,0,112,183,9451
