Time,E,H,I,R,S
1.88643,126,0,31,13,9830
1.91514,125,0,32,13,9830
1.95015,126,0,32,13,9829
1.95541,127,0,32,13,9828
1.96332,128,0,32,13,9827
1.96562,127,0,33,13,9827
2.01364,126,0,34,13,9827
2.06068,125,0,35,13,9827
2.11089,125,0,34,14,9827
2.18346,124,0,35,14,9827
2.1912,125,0,35,14,9826
2.1945,126,0,35,14,9825
2.2146,126,0,34,15,9825
2.22761,127,0,34,15,9824
2.23721,126,0,35,15,9824
2.2567,125,0,36,15,9824
2.29982,125,0,35,16,9824
2.35656,125,0,34,17,9824
2.36125,124,0,35,17,9824
2.3647,125,0,35,17,9823
2.36894,124,0,36,17,9823
2.39156,123,0,37,17,9823
2.41318,122,0,38,17,9823
2.42191,121,0,39,17,9823
2.43386,121,0,38,18,9823
2.46816,122,0,38,18,9822
2.46946,123,0,38,18,9821
2.47294,122,0,39,18,9821
2.52851,121,0,40,18,9821
2.54262,121,0,39,19,9821
2.56056,122,0,39,19,9820
2.57852,123,0,39,19,9819
2.6165,123,0,38,20,9819
2.65734,122,0,39,20,9819
2.69134,123,0,39,20,9818
2.69215,122,0,40,20,9818
2.69449,121,0,41,20,9818
2.73596,122,0,41,20,9817
2.74482,122,0,40,21,9817
2.74676,123,0,40,21,9816
2.77448,124,0,40,21,9815
2.7928,123,0,41,21,9815
2.79366,123,0,40,22,9815
2.79662,124,0,40,22,9814
2.80511,123,0,41,22,9814
2.8108,123,0,40,23,9814
2.81722,124,0,40,23,9813
2.82074,125,0,40,23,9812
2.84587,124,0,41,23,9812
2.84804,125,0,41,23,9811
2.85731,124,0,42,23,9811
2.86566,124,0,41,24,9811
2.86765,123,0,42,24,9811
2.8904,124,0,42,24,9810
2.89971,125,0,42,24,9809
2.90503,124,0,43,24,9809
2.91408,125,0,43,24,9808
2.92172,126,0,43,24,9807
2.92248,127,0,43,24,9806
2.95743,127,0,42,25,9806
2.96008,126,0,43,25,9806
2.98307,125,0,44,25,9806
3.01039,126,0,44,25,9805
3.01726,127,0,44,25,9804
3.02633,128,0,44,25,9803
3.03464,127,0,45,25,9803
3.06808,128,0,45,25,9802
3.06906,128,0,44,26,9802
3.09797,129,0,44,26,9801
3.11346,128,0,45,26,9801
3.12116,129,0,45,26,9800
3.12276,130,0,45,26,9799
3.12376,131,0,45,26,9798
3.13298,130,0,46,26,9798
3.13981,131,0,46,26,9797
3.1607,132,0,46,26,9796
3.16454,131,0,47,26,9796
3.1653,132,0,47,26,9795
3.17167,131,0,48,26,9795
3.19316,132,0,48,26,9794
3.20404,133,0,48,26,9793
3.21081,134,0,48,26,9792
3.21751,135,0,48,26,9791
3.24605,134,0,49,26,9791
3.27668,135,0,49,26,9790
3.2776,134,0,50,26,9790
3.30629,135,0,50,26,9789
3.31781,136,0,50,26,9788
3.33725,136,0,49,27,9788
3.34201,135,0,50,27,9788
3.34743,134,0,51,27,9788
3.35229,133,0,52,27,9788
3.36617,134,0,52,27,9787
3.37979,133,0,53,27,9787
3.3942,132,0,54,27,9787
3.41067,133,0,54,27,9786
3.42064,134,0,54,27,9785
3.46079,135,0,54,27,9784
3.46804,134,0,55,27,9784
3.49416,135,0,55,27,9783
3.49687,134,0,56,27,9783
3.53105,135,0,56,27,9782
3.54567,136,0,56,27,9781
3.55618,137,0,56,27,9780
3.57315,138,0,56,27,9779
3.57385,137,0,57,27,9779
3.57506,138,0,57,27,9778
3.57695,139,0,57,27,9777
3.58251,138,0,58,27,9777
3.58604,138,0,57,28,9777
3.59092,137,0,58,28,9777
3.5951,137,0,57,29,9777
3.59709,138,0,57,29,9776
3.61173,139,0,57,29,9775
3.61728,138,0,58,29,9775
3.62119,137,0,59,29,9775
3.62152,138,0,59,29,9774
3.631,138,0,58,30,9774
3.63184,139,0,58,30,9773
3.63704,140,0,58,30,9772
3.64689,139,0,59,30,9772
3.64709,139,0,58,31,9772
3.64795,140,0,58,31,9771
3.65839,139,0,59,31,9771
3.67809,138,0,60,31,9771
3.70811,139,0,60,31,9770
3.71038,138,0,61,31,9770
3.73253,138,0,60,32,9770
3.74828,139,0,60,32,9769
3.74907,140,0,60,32,9768
3.77684,141,0,60,32,9767
3.7786,141,0,59,33,9767
3.77943,140,0,60,33,9767
3.78187,140,0,59,34,9767
3.79478,141,0,59,34,9766
3.83154,141,0,58,35,9766
3.86472,142,0,58,35,9765
3.8707,143,0,58,35,9764
3.87494,142,0,59,35,9764
3.87751,143,0,59,35,9763
3.87944,144,0,59,35,9762
3.89187,143,0,60,35,9762
3.90295,143,0,59,36,9762
3.90564,142,0,60,36,9762
3.92684,141,0,61,36,9762
3.92968,140,0,62,36,9762
3.93042,141,0,62,36,9761
3.93512,140,0,63,36,9761
3.93869,139,0,64,36,9761
3.94238,138,0,65,36,9761
3.9496,137,0,66,36,9761
3.96463,136,0,67,36,9761
3.99702,135,0,68,36,9761
4.00124,136,0,68,36,9760
4.0036,137,0,68,36,9759
4.01,136,0,69,36,9759
4.03082,135,0,70,36,9759
4.03239,135,0,69,37,9759
4.04131,136,0,69,37,9758
4.05132,137,0,69,37,9757
4.07932,136,0,70,37,9757
4.08897,136,0,69,38,9757
4.09164,137,0,69,38,9756
4.09646,138,0,69,38,9755
4.10089,139,0,69,38,9754
4.10701,138,0,70,38,9754
4.12284,137,0,71,38,9754
4.12306,136,0,72,38,9754
4.15068,137,0,72,38,9753
4.1629,136,0,73,38,9753
4.16508,137,0,73,38,9752
4.16571,138,0,73,38,9751
4.17449,137,0,74,38,9751
4.17989,137,0,73,39,9751
4.1815,138,0,73,39,9750
4.19351,137,0,74,39,9750
4.19464,138,0,74,39,9749
4.23876,139,0,74,39,9748
4.23959,139,0,73,40,9748
4.24167,140,0,73,40,9747
4.25449,139,0,74,40,9747
4.25828,140,0,74,40,9746
4.26171,140,0,73,41,9746
4.28069,141,0,73,41,9745
4.28912,142,0,73,41,9744
4.29756,141,0,74,41,9744
4.30393,142,0,74,41,9743
4.31075,142,0,73,42,9743
4.32871,141,0,74,42,9743
4.33428,140,0,75,42,9743
4.34175,141,0,75,42,9742
4.34746,140,0,76,42,9742
4.35613,139,0,77,42,9742
4.35827,140,0,77,42,9741
4.36384,140,0,76,43,9741
4.3646,141,0,76,43,9740
4.37864,142,0,76,43,9739
4.38843,143,0,76,43,9738
4.40251,144,0,76,43,9737
4.41114,145,0,76,43,9736
4.41157,146,0,76,43,9735
4.41577,145,0,77,43,9735
4.43093,146,0,77,43,9734
4.45467,147,0,77,43,9733
4.47432,148,0,77,43,9732
4.48067,147,0,78,43,9732
4.48298,148,0,78,43,9731
4.50368,149,0,78,43,9730
4.50614,150,0,78,43,9729
4.50883,150,0,77,44,9729
4.51255,149,0,78,44,9729
4.51923,150,0,78,44,9728
4.52155,150,0,77,45,9728
4.52537,151,0,77,45,9727
4.53689,151,0,76,46,9727
4.54772,152,0,76,46,9726
4.56449,153,0,76,46,9725
4.56518,153,0,75,47,9725
4.56878,152,0,76,47,9725
4.5723,151,0,77,47,9725
4.57533,150,0,78,47,9725
4.58463,151,0,78,47,9724
4.59938,152,0,78,47,9723
4.61698,152,0,77,48,9723
4.62411,153,0,77,48,9722
4.64783,154,0,77,48,9721
4.6529,154,0,76,49,9721
4.67233,153,0,77,49,9721
4.67388,153,0,76,50,9721
4.67539,153,0,75,51,9721
4.68386,152,0,76,51,9721
4.68388,153,0,76,51,9720
4.68881,152,0,77,51,9720
4.71578,151,0,78,51,9720
4.72302,150,0,79,51,9720
4.74572,149,0,80,51,9720
4.75333,150,0,80,51,9719
4.76397,151,0,80,51,9718
4.76757,151,0,79,52,9718
4.77149,152,0,79,52,9717
4.78079,153,0,79,52,9716
4.78606,154,0,79,52,9715
4.79262,153,0,80,52,9715
4.81802,153,0,79,53,9715
4.82523,154,0,79,53,9714
4.84354,155,0,79,53,9713
4.84538,156,0,79,53,9712
4.85948,155,0,80,53,9712
4.86323,154,0,81,53,9712
4.87282,155,0,81,53,9711
4.87632,154,0,82,53,9711
4.88871,153,0,83,53,9711
4.8905,152,0,84,53,9711
4.89095,153,0,84,53,9710
4.89533,154,0,84,53,9709
4.90794,155,0,84,53,9708
4.91395,154,0,85,53,9708
4.91593,154,0,84,54,9708
4.91831,155,0,84,54,9707
4.93722,156,0,84,54,9706
4.94108,157,0,84,54,9705
4.97925,157,0,83,55,9705
4.98534,158,0,83,55,9704
4.99492,159,0,83,55,9703
5.00977,160,0,83,55,9702
5.01422,159,0,84,55,9702
5.01476,160,0,84,55,9701
5.03789,161,0,84,55,9700
5.0384,162,0,84,55,9699
5.0441,162,0,83,56,9699
5.0573,161,0,84,56,9699
5.06178,162,0,84,56,9698
5.0666,162,0,83,57,9698
5.07249,163,0,83,57,9697
5.07964,164,0,83,57,9696
5.09993,164,0,82,58,9696
5.1011,164,0,81,59,9696
5.10245,165,0,81,59,9695
5.10321,164,0,82,59,9695
5.10874,163,0,83,59,9695
5.11077,164,0,83,59,9694
5.13394,165,0,83,59,9693
5.13594,165,0,82,60,9693
5.14648,165,0,81,61,9693
5.15141,164,0,82,61,9693
5.1653,163,0,83,61,9693
5.16548,164,0,83,61,9692
5.17225,165,0,83,61,9691
5.1768,164,0,84,61,9691
5.18365,163,0,85,61,9691
5.20343,163,0,84,62,9691
5.21337,162,0,85,62,9691
5.21902,163,0,85,62,9690
5.25499,164,0,85,62,9689
5.26826,165,0,85,62,9688
5.27347,164,0,86,62,9688
5.27476,165,0,86,62,9687
5.27595,166,0,86,62,9686
5.29068,167,0,86,62,9685
5.29249,168,0,86,62,9684
5.30206,169,0,86,62,9683
5.30944,169,0,85,63,9683
5.3112,170,0,85,63,9682
5.32338,171,0,85,63,9681
5.33396,172,0,85,63,9680
5.34391,173,0,85,63,9679
5.35273,172,0,86,63,9679
5.35474,173,0,86,63,9678
5.36202,174,0,86,63,9677
5.36631,175,0,86,63,9676
5.36678,175,0,85,64,9676
5.37249,176,0,85,64,9675
5.37314,177,0,85,64,9674
5.37641,178,0,85,64,9673
5.38168,178,0,84,65,9673
5.39428,179,0,84,65,9672
5.40719,179,0,83,66,9672
5.41315,179,0,82,67,9672
5.4163,180,0,82,67,9671
5.41984,179,0,83,67,9671
5.43051,180,0,83,67,9670
5.44494,181,0,83,67,9669
5.4669,180,0,84,67,9669
5.47229,179,0,85,67,9669
5.49145,178,0,86,67,9669
5.49892,178,0,85,68,9669
5.50443,179,0,85,68,9668
5.50473,180,0,85,68,9667
5.50887,179,0,86,68,9667
5.51704,178,0,87,68,9667
5.52088,179,0,87,68,9666
5.52225,178,0,88,68,9666
5.52578,178,0,87,69,9666
5.52846,177,0,88,69,9666
5.53883,178,0,88,69,9665
5.55123,179,0,88,69,9664
5.55717,180,0,88,69,9663
5.55829,181,0,88,69,9662
5.55868,182,0,88,69,9661
5.57248,181,0,89,69,9661
5.57397,182,0,89,69,9660
5.57584,182,0,88,70,9660
5.61271,183,0,88,70,9659
5.63199,184,0,88,70,9658
5.64142,183,0,89,70,9658
5.64377,182,0,90,70,9658
5.6594,183,0,90,70,9657
5.66997,184,0,90,70,9656
5.68379,185,0,90,70,9655
5.68617,184,0,91,70,9655
5.68715,183,0,92,70,9655
5.70047,184,0,92,70,9654
5.70947,183,0,93,70,9654
5.72302,182,0,94,70,9654
5.72313,181,0,95,70,9654
5.72827,182,0,95,70,9653
5.73425,181,0,96,70,9653
5.74035,182,0,96,70,9652
5.7566,182,0,95,71,9652
5.76553,182,0,94,72,9652
5.7668,183,0,94,72,9651
5.77113,182,0,95,72,9651
5.77574,183,0,95,72,9650
5.79262,184,0,95,72,9649
5.80235,185,0,95,72,9648
5.80679,186,0,95,72,9647
5.8094,185,0,96,72,9647
5.81354,184,0,97,72,9647
5.81465,185,0,97,72,9646
5.82927,186,0,97,72,9645
5.83044,187,0,97,72,9644
5.8369,186,0,98,72,9644
5.83783,187,0,98,72,9643
5.84512,186,0,99,72,9643
5.84551,187,0,99,72,9642
5.85212,188,0,99,72,9641
5.85618,189,0,99,72,9640
5.85788,190,0,99,72,9639
5.88041,191,0,99,72,9638
5.88076,191,0,98,73,9638
5.88975,192,0,98,73,9637
5.89044,193,0,98,73,9636
5.90532,194,0,98,73,9635
5.90702,193,0,99,73,9635
5.91944,194,0,99,73,9634
5.93223,195,0,99,73,9633
5.94385,196,0,99,73,9632
5.95201,195,0,100,73,9632
5.95471,196,0,100,73,9631
5.96066,197,0,100,73,9630
5.96132,197,0,99,74,9630
5.96548,198,0,99,74,9629
5.96893,199,0,99,74,9628
5.97359,200,0,99,74,9627
5.97784,199,0,100,74,9627
5.97837,200,0,100,74,9626
5.98865,199,0,101,74,9626
5.99894,199,0,100,75,9626
6.0047,200,0,100,75,9625
6.00678,201,0,100,75,9624
6.01146,200,0,101,75,9624
6.01578,201,0,101,75,9623
6.0186,200,0,102,75,9623
6.01975,199,0,103,75,9623
6.02558,198,0,104,75,9623
6.02829,199,0,104,75,9622
6.03144,200,0,104,75,9621
6.03477,199,0,105,75,9621
6.04594,200,0,105,75,9620
6.04749,201,0,105,75,9619
6.05008,202,0,105,75,9618
6.05193,201,0,106,75,9618
6.0573,201,0,105,76,9618
6.06154,201,0,104,77,9618
6.07007,202,0,104,77,9617
6.07101,202,0,103,78,9617
6.07192,201,0,104,78,9617
6.07933,201,0,103,79,9617
6.08514,202,0,103,79,9616
6.08802,203,0,103,79,9615
6.08929,204,0,103,79,9614
6.09544,203,0,104,79,9614
6.09613,204,0,104,79,9613
6.10238,204,0,103,80,9613
6.10374,205,0,103,80,9612
6.12051,206,0,103,80,9611
6.12107,207,0,103,80,9610
6.13532,208,0,103,80,9609
6.13751,209,0,103,80,9608
6.13851,210,0,103,80,9607
6.14646,210,0,102,81,9607
6.15086,210,0,101,82,9607
6.15728,211,0,101,82,9606
6.15816,211,0,100,83,9606
6.16155,212,0,100,83,9605
6.18478,212,0,99,84,9605
6.19048,211,0,100,84,9605
6.19175,210,0,101,84,9605
6.19609,211,0,101,84,9604
6.20655,212,0,101,84,9603
6.2118,213,0,101,84,9602
6.22862,214,0,101,84,9601
6.22978,213,0,102,84,9601
6.23257,212,0,103,84,9601
6.24271,212,0,102,85,9601
6.25235,213,0,102,85,9600
6.2551,213,0,101,86,9600
6.25564,212,0,102,86,9600
6.25742,213,0,102,86,9599
6.2617,212,0,103,86,9599
6.26551,212,0,102,87,9599
6.27742,212,0,101,88,9599
6.29,213,0,101,88,9598
6.31926,212,0,102,88,9598
6.32576,211,0,103,88,9598
6.33687,211,0,102,89,9598
6.34119,212,0,102,89,9597
6.3426,213,0,102,89,9596
6.35391,214,0,102,89,9595
6.35635,213,0,103,89,9595
6.35756,213,0,102,90,9595
6.37772,214,0,102,90,9594
6.38007,214,0,101,91,9594
6.38626,215,0,101,91,9593
6.39506,215,0,100,92,9593
6.39908,216,0,100,92,9592
6.40163,217,0,100,92,9591
6.40945,218,0,100,92,9590
6.42309,217,0,101,92,9590
6.42771,216,0,102,92,9590
6.44452,217,0,102,92,9589
6.44535,216,0,103,92,9589
6.44764,215,0,104,92,9589
6.45127,216,0,104,92,9588
6.45811,215,0,105,92,9588
6.46367,216,0,105,92,9587
6.46599,216,0,104,93,9587
6.47318,217,0,104,93,9586
6.48277,216,0,105,93,9586
6.49642,215,0,106,93,9586
6.50012,214,0,107,93,9586
6.50726,215,0,107,93,9585
6.51322,216,0,107,93,9584
6.53029,216,0,106,94,9584
6.5324,217,0,106,94,9583
6.53519,216,0,107,94,9583
6.54067,216,0,106,95,9583
6.55424,216,0,105,96,9583
6.56444,217,0,105,96,9582
6.56816,216,0,106,96,9582
6.57622,215,0,107,96,9582
6.57648,214,0,108,96,9582
6.58934,215,0,108,96,9581
6.60586,214,0,109,96,9581
6.61585,213,0,110,96,9581
6.61866,213,0,109,97,9581
6.62524,213,0,108,98,9581
6.62994,214,0,108,98,9580
6.63772,215,0,108,98,9579
6.64859,215,0,107,99,9579
6.65993,216,0,107,99,9578
6.66676,217,0,107,99,9577
6.67238,218,0,107,99,9576
6.67345,218,0,106,100,9576
6.67406,219,0,106,100,9575
6.67648,220,0,106,100,9574
6.69519,221,0,106,100,9573
6.70431,221,0,105,101,9573
6.71483,222,0,105,101,9572
6.71621,223,0,105,101,9571
6.72086,222,0,106,101,9571
6.72587,223,0,106,101,9570
6.73662,224,0,106,101,9569
6.73765,224,0,105,102,9569
6.739,225,0,105,102,9568
6.75489,224,0,106,102,9568
6.76802,225,0,106,102,9567
6.78067,224,0,107,102,9567
6.79097,223,0,108,102,9567
6.80189,222,0,109,102,9567
6.80265,222,0,108,103,9567
6.80593,221,0,109,103,9567
6.81438,220,0,110,103,9567
6.81526,221,0,110,103,9566
6.81601,222,0,110,103,9565
6.82671,221,0,111,103,9565
6.82676,220,0,112,103,9565
6.82835,221,0,112,103,9564
6.82924,221,0,111,104,9564
6.83091,222,0,111,104,9563
6.84517,221,0,112,104,9563
6.85183,222,0,112,104,9562
6.85201,223,0,112,104,9561
6.85576,222,0,113,104,9561
6.8685,223,0,113,104,9560
6.86959,224,0,113,104,9559
6.87365,224,0,112,105,9559
6.87384,225,0,112,105,9558
6.87772,224,0,113,105,9558
6.89061,223,0,114,105,9558
6.89515,224,0,114,105,9557
6.89818,224,0,113,106,9557
6.89851,225,0,113,106,9556
6.92329,224,0,114,106,9556
6.93282,225,0,114,106,9555
6.9392,224,0,115,106,9555
6.94464,225,0,115,106,9554
6.94882,226,0,115,106,9553
6.95042,227,0,115,106,9552
6.95113,227,0,114,107,9552
6.95925,228,0,114,107,9551
6.9688,228,0,113,108,9551
6.98226,228,0,112,109,9551
6.99378,228,0,111,110,9551
6.99926,229,0,111,110,9550
6.99948,229,0,110,111,9550
7.00984,230,0,110,111,9549
7.0253,231,0,110,111,9548
7.0278,232,0,110,111,9547
7.03201,233,0,110,111,9546
7.03317,234,0,110,111,9545
7.03343,233,0,111,111,9545
7.04009,232,0,112,111,9545
7.04347,231,0,113,111,9545
7.04852,232,0,113,111,9544
7.05034,233,0,113,111,9543
7.06104,234,0,113,111,9542
7.06528,234,0,112,112,9542
7.06561,235,0,112,112,9541
7.0682,236,0,112,112,9540
7.07014,237,0,112,112,9539
7.07195,238,0,112,112,9538
7.07311,237,0,113,112,9538
7.07921,238,0,113,112,9537
7.0896,237,0,114,112,9537
7.10273,236,0,115,112,9537
7.10806,237,0,115,112,9536
7.11134,236,0,116,112,9536
7.11163,237,0,116,112,9535
7.12142,236,0,117,112,9535
7.125,235,0,118,112,9535
7.12957,234,0,119,112,9535
7.13885,235,0,119,112,9534
7.15115,235,0,118,113,9534
7.16377,236,0,118,113,9533
7.17474,237,0,118,113,9532
7.17969,238,0,118,113,9531
7.18134,238,0,117,114,9531
7.18696,239,0,117,114,9530
7.1939,240,0,117,114,9529
7.20087,239,0,118,114,9529
7.20399,240,0,118,114,9528
7.21221,239,0,119,114,9528
7.21319,239,0,118,115,9528
7.21384,239,0,117,116,9528
7.21603,238,0,118,116,9528
7.21796,238,0,117,117,9528
7.22158,239,0,117,117,9527
7.22389,238,0,118,117,9527
7.23613,239,0,118,117,9526
7.23696,240,0,118,117,9525
7.23703,239,0,119,117,9525
7.24926,240,0,119,117,9524
7.26012,240,0,118,118,9524
7.26768,239,0,119,118,9524
7.26905,238,0,120,118,9524
7.27445,239,0,120,118,9523
7.27571,239,0,119,119,9523
7.28684,240,0,119,119,9522
7.29406,240,0,118,120,9522
7.29557,241,0,118,120,9521
7.29846,242,0,118,120,9520
7.3038,243,0,118,120,9519
7.30796,242,0,119,120,9519
7.32217,241,0,120,120,9519
7.32349,242,0,120,120,9518
7.32717,242,0,119,121,9518
7.33792,242,0,118,122,9518
7.34401,241,0,119,122,9518
7.35394,240,0,120,122,9518
7.3624,241,0,120,122,9517
7.3714,242,0,120,122,9516
7.3815,243,0,120,122,9515
7.38244,243,0,119,123,9515
7.39031,244,0,119,123,9514
7.39065,245,0,119,123,9513
7.3908,246,0,119,123,9512
7.3925,247,0,119,123,9511
7.39989,246,0,120,123,9511
7.40151,247,0,120,123,9510
7.40761,246,0,121,123,9510
7.40946,247,0,121,123,9509
7.41425,248,0,121,123,9508
7.41614,248,0,120,124,9508
7.41669,249,0,120,124,9507
7.42728,250,0,120,124,9506
7.43747,250,0,119,125,9506
7.44095,251,0,119,125,9505
7.44694,250,0,120,125,9505
7.45711,249,0,121,125,9505
7.46183,249,0,120,126,9505
7.47019,248,0,121,126,9505
7.47884,248,0,120,127,9505
7.48453,249,0,120,127,9504
7.48681,250,0,120,127,9503
7.49316,251,0,120,127,9502
7.49935,252,0,120,127,9501
7.50118,251,0,121,127,9501
7.51546,251,0,120,128,9501
7.52783,252,0,120,128,9500
7.52872,253,0,120,128,9499
7.53242,254,0,120,128,9498
7.54708,255,0,120,128,9497
7.54735,256,0,120,128,9496
7.54997,255,0,121,128,9496
7.55075,255,0,120,129,9496
7.55552,256,0,120,129,9495
7.55708,257,0,120,129,9494
7.56601,258,0,120,129,9493
7.56635,257,0,121,129,9493
7.57403,258,0,121,129,9492
7.57538,259,0,121,129,9491
7.57555,259,0,120,130,9491
7.5775,259,0,119,131,9491
7.57797,258,0,120,131,9491
7.58467,258,0,119,132,9491
7.59608,258,0,118,133,9491
7.60575,257,0,119,133,9491
7.63662,258,0,119,133,9490
7.64087,258,0,118,134,9490
7.64666,259,0,118,134,9489
7.65083,258,0,119,134,9489
7.6558,257,0,120,134,9489
7.65634,258,0,120,134,9488
7.65707,259,0,120,134,9487
7.66935,259,0,119,135,9487
7.66949,260,0,119,135,9486
7.69005,260,0,118,136,9486
7.69691,261,0,118,136,9485
7.69937,261,0,117,137,9485
7.70666,261,0,116,138,9485
7.71165,260,0,117,138,9485
7.71461,259,0,118,138,9485
7.72992,260,0,118,138,9484
7.74844,261,0,118,138,9483
7.76231,260,0,119,138,9483
7.78756,261,0,119,138,9482
7.80355,262,0,119,138,9481
7.80611,262,0,118,139,9481
7.81832,263,0,118,139,9480
7.82102,263,0,117,140,9480
7.83354,264,0,117,140,9479
7.83528,265,0,117,140,9478
7.83616,266,0,117,140,9477
7.84236,267,0,117,140,9476
7.84872,268,0,117,140,9475
7.85434,269,0,117,140,9474
7.86127,268,0,118,140,9474
7.86512,269,0,118,140,9473
7.86664,269,0,117,141,9473
7.86981,270,0,117,141,9472
7.87549,270,0,116,142,9472
7.88174,271,0,116,142,9471
7.8925,272,0,116,142,9470
7.89553,273,0,116,142,9469
7.90243,273,0,115,143,9469
7.90583,272,0,116,143,9469
7.91099,273,0,116,143,9468
7.91486,272,0,117,143,9468
7.92629,271,0,118,143,9468
7.92809,272,0,118,143,9467
7.93122,272,0,117,144,9467
7.95613,272,0,116,145,9467
7.95702,273,0,116,145,9466
7.96764,272,0,117,145,9466
7.97257,273,0,117,145,9465
7.97617,272,0,118,145,9465
7.97765,271,0,119,145,9465
7.98391,271,0,118,146,9465
7.98514,270,0,119,146,9465
7.98743,271,0,119,146,9464
7.99271,270,0,120,146,9464
7.99335,269,0,121,146,9464
7.99663,270,0,121,146,9463
7.99835,271,0,121,146,9462
7.99937,270,0,122,146,9462
8.00076,271,0,122,146,9461
8.00201,271,0,121,147,9461
8.00234,272,0,121,147,9460
8.00336,271,0,122,147,9460
8.00513,271,0,121,148,9460
8.00787,272,0,121,148,9459
8.01261,273,0,121,148,9458
8.02236,274,0,121,148,9457
8.03013,273,0,122,148,9457
8.03745,272,0,123,148,9457
8.03912,273,0,123,148,9456
8.05748,273,0,122,149,9456
8.06366,273,0,121,150,9456
8.06543,273,0,120,151,9456
8.06556,274,0,120,151,9455
8.07011,275,0,120,151,9454
8.082,274,0,121,151,9454
8.09637,274,0,120,152,9454
8.1031,273,0,121,152,9454
8.10662,274,0,121,152,9453
8.11015,275,0,121,152,9452
8.11143,275,0,120,153,9452
8.11156,276,0,120,153,9451
8.11158,276,0,119,154,9451
8.11446,275,0,120,154,9451
8.12195,276,0,120,154,9450
8.12222,277,0,120,154,9449
8.13572,278,0,120,154,9448
8.13672,278,0,119,155,9448
8.14407,277,0,120,155,9448
8.14494,276,0,121,155,9448
8.14565,277,0,121,155,9447
8.14828,278,0,121,155,9446
8.15871,277,0,122,155,9446
8.16101,278,0,122,155,9445
8.18489,279,0,122,155,9444
8.19097,278,0,123,155,9444
8.19401,279,0,123,155,9443
8.19668,280,0,123,155,9442
8.20288,281,0,123,155,9441
8.2063,280,0,124,155,9441
8.20691,279,0,125,155,9441
8.22117,279,0,124,156,9441
8.22491,279,0,123,157,9441
8.23854,280,0,123,157,9440
8.24249,281,0,123,157,9439
8.24589,282,0,123,157,9438
8.2482,283,0,123,157,9437
8.25653,282,0,124,157,9437
8.27349,281,0,125,157,9437
8.27916,281,0,124,158,9437
8.29574,281,0,123,159,9437
8.29588,282,0,123,159,9436
8.29868,281,0,124,159,9436
8.29905,280,0,125,159,9436
8.30428,281,0,125,159,9435
8.31246,282,0,125,159,9434
8.31399,283,0,125,159,9433
8.31561,282,0,126,159,9433
8.32376,283,0,126,159,9432
8.3246,282,0,127,159,9432
8.32551,283,0,127,159,9431
8.3336,282,0,128,159,9431
8.33413,282,0,127,160,9431
8.34044,281,0,128,160,9431
8.34221,280,0,129,160,9431
8.35582,281,0,129,160,9430
8.37177,281,0,128,161,9430
8.39322,282,0,128,161,9429
8.39414,283,0,128,161,9428
8.39817,284,0,128,161,9427
8.39866,283,0,129,161,9427
8.41258,284,0,129,161,9426
8.41495,285,0,129,161,9425
