Time,E,H,I,R,S
1.46264,135,0,35,7,9823
1.50681,136,0,35,7,9822
1.54647,135,0,36,7,9822
1.55595,136,0,36,7,9821
1.57326,137,0,36,7,9820
1.58511,136,0,37,7,9820
1.60522,135,0,38,7,9820
1.63388,136,0,38,7,9819
1.65866,135,0,39,7,9819
1.66968,136,0,39,7,9818
1.72654,135,0,40,7,9818
1.73405,135,0,39,8,9818
1.75385,135,0,38,9,9818
1.77589,135,0,37,10,9818
1.84812,134,0,38,10,9818
1.85256,134,0,37,11,9818
1.86468,135,0,37,11,9817
1.88315,136,0,37,11,9816
1.88816,137,0,37,11,9815
1.89168,138,0,37,11,9814
1.92424,137,0,38,11,9814
1.98334,136,0,39,11,9814
2.00429,137,0,39,11,9813
2.0181,137,0,38,12,9813
2.02494,136,0,39,12,9813
2.03272,137,0,39,12,9812
2.05483,138,0,39,12,9811
2.10148,137,0,40,12,9811
2.14169,138,0,40,12,9810
2.14173,137,0,41,12,9810
2.15546,136,0,42,12,9810
2.1656,136,0,41,13,9810
2.20117,137,0,41,13,9809
2.2099,136,0,42,13,9809
2.21007,135,0,43,13,9809
2.23795,136,0,43,13,9808
2.25522,137,0,43,13,9807
2.25611,138,0,43,13,9806
2.27675,137,0,44,13,9806
2.28243,138,0,44,13,9805
2.33617,139,0,44,13,9804
2.33861,140,0,44,13,9803
2.34565,139,0,45,13,9803
2.34747,138,0,46,13,9803
2.36679,139,0,46,13,9802
2.37006,140,0,46,13,9801
2.39769,141,0,46,13,9800
2.41224,142,0,46,13,9799
2.45817,143,0,46,13,9798
2.46349,143,0,45,14,9798
2.47518,142,0,46,14,9798
2.49694,143,0,46,14,9797
2.50343,143,0,45,15,9797
2.52316,143,0,44,16,9797
2.5315,144,0,44,16,9796
2.57017,144,0,43,17,9796
2.58417,145,0,43,17,9795
2.60452,146,0,43,17,9794
2.61209,145,0,44,17,9794
2.62529,145,0,43,18,9794
2.62774,144,0,44,18,9794
2.63761,143,0,45,18,9794
2.66365,144,0,45,18,9793
2.66389,145,0,45,18,9792
2.68961,146,0,45,18,9791
2.69007,147,0,45,18,9790
2.7009,148,0,45,18,9789
2.71137,147,0,46,18,9789
2.7146,147,0,45,19,9789
2.71665,148,0,45,19,9788
2.71731,149,0,45,19,9787
2.73687,150,0,45,19,9786
2.75796,149,0,46,19,9786
2.76105,148,0,47,19,9786
2.76757,148,0,46,20,9786
2.81485,147,0,47,20,9786
2.81532,146,0,48,20,9786
2.83393,146,0,47,21,9786
2.85168,147,0,47,21,9785
2.8757,146,0,48,21,9785
2.89105,147,0,48,21,9784
2.90132,148,0,48,21,9783
2.92243,149,0,48,21,9782
2.94614,148,0,49,21,9782
2.94782,147,0,50,21,9782
2.95452,146,0,51,21,9782
2.96078,147,0,51,21,9781
2.97581,148,0,51,21,9780
2.9838,147,0,52,21,9780
2.98966,146,0,53,21,9780
3.00626,145,0,54,21,9780
3.035,144,0,55,21,9780
3.05397,143,0,56,21,9780
3.08479,142,0,57,21,9780
3.08533,141,0,58,21,9780
3.08566,140,0,59,21,9780
3.08879,139,0,60,21,9780
3.10014,138,0,61,21,9780
3.10132,137,0,62,21,9780
3.10846,138,0,62,21,9779
3.11309,138,0,61,22,9779
3.12295,137,0,62,22,9779
3.13043,136,0,63,22,9779
3.1485,137,0,63,22,9778
3.16352,138,0,63,22,9777
3.17964,139,0,63,22,9776
3.18442,138,0,64,22,9776
3.19252,137,0,65,22,9776
3.20948,137,0,64,23,9776
3.23044,138,0,64,23,9775
3.24034,139,0,64,23,9774
3.27639,140,0,64,23,9773
3.29233,141,0,64,23,9772
3.29821,142,0,64,23,9771
3.30798,143,0,64,23,9770
3.33876,144,0,64,23,9769
3.34261,145,0,64,23,9768
3.36053,145,0,63,24,9768
3.36139,144,0,64,24,9768
3.3751,144,0,63,25,9768
3.37771,143,0,64,25,9768
3.38061,144,0,64,25,9767
3.38306,145,0,64,25,9766
3.41512,145,0,63,26,9766
3.41548,146,0,63,26,9765
3.42634,147,0,63,26,9764
3.43978,147,0,62,27,9764
3.44502,147,0,61,28,9764
3.46283,148,0,61,28,9763
3.48099,148,0,60,29,9763
3.48683,149,0,60,29,9762
3.49733,148,0,61,29,9762
3.50754,149,0,61,29,9761
3.5326,148,0,62,29,9761
3.5679,149,0,62,29,9760
3.58064,150,0,62,29,9759
3.58097,149,0,63,29,9759
3.59078,148,0,64,29,9759
3.59633,148,0,63,30,9759
3.60594,149,0,63,30,9758
3.61036,148,0,64,30,9758
3.62101,148,0,63,31,9758
3.62817,148,0,62,32,9758
3.63127,149,0,62,32,9757
3.63258,150,0,62,32,9756
3.64294,150,0,61,33,9756
3.64386,151,0,61,33,9755
3.64436,150,0,62,33,9755
3.64456,150,0,61,34,9755
3.65735,149,0,62,34,9755
3.67537,150,0,62,34,9754
3.69551,151,0,62,34,9753
3.70872,152,0,62,34,9752
3.71286,152,0,61,35,9752
3.71634,152,0,60,36,9752
3.71694,152,0,59,37,9752
3.7174,153,0,59,37,9751
3.72507,153,0,58,38,9751
3.7536,152,0,59,38,9751
3.76737,151,0,60,38,9751
3.76924,150,0,61,38,9751
3.7756,151,0,61,38,9750
3.79497,152,0,61,38,9749
3.81023,153,0,61,38,9748
3.82548,154,0,61,38,9747
3.82887,153,0,62,38,9747
3.83883,154,0,62,38,9746
3.84028,153,0,63,38,9746
3.85884,154,0,63,38,9745
3.87671,155,0,63,38,9744
3.89161,156,0,63,38,9743
3.89741,157,0,63,38,9742
3.91083,156,0,64,38,9742
3.94016,156,0,63,39,9742
3.95121,157,0,63,39,9741
3.95716,156,0,64,39,9741
3.95948,157,0,64,39,9740
3.96107,157,0,63,40,9740
3.98124,156,0,64,40,9740
3.98165,156,0,63,41,9740
3.99108,156,0,62,42,9740
4.00842,156,0,61,43,9740
4.01676,157,0,61,43,9739
4.01897,158,0,61,43,9738
4.02991,157,0,62,43,9738
4.04803,158,0,62,43,9737
4.05832,158,0,61,44,9737
4.09723,159,0,61,44,9736
4.10276,158,0,62,44,9736
4.10365,157,0,63,44,9736
4.1175,156,0,64,44,9736
4.14704,157,0,64,44,9735
4.14853,158,0,64,44,9734
4.16633,159,0,64,44,9733
4.18961,158,0,65,44,9733
4.20083,157,0,66,44,9733
4.20474,158,0,66,44,9732
4.22091,157,0,67,44,9732
4.22311,158,0,67,44,9731
4.22703,159,0,67,44,9730
4.22723,160,0,67,44,9729
4.24607,160,0,66,45,9729
4.24712,160,0,65,46,9729
4.27345,161,0,65,46,9728
4.27627,162,0,65,46,9727
4.27755,163,0,65,46,9726
4.27927,162,0,66,46,9726
4.28335,161,0,67,46,9726
4.28908,162,0,67,46,9725
4.29036,163,0,67,46,9724
4.29795,163,0,66,47,9724
4.32274,163,0,65,48,9724
4.32358,162,0,66,48,9724
4.35031,161,0,67,48,9724
4.36999,162,0,67,48,9723
4.37296,163,0,67,48,9722
4.40645,164,0,67,48,9721
4.416,163,0,68,48,9721
4.42779,164,0,68,48,9720
4.43428,164,0,67,49,9720
4.43603,165,0,67,49,9719
4.44662,164,0,68,49,9719
4.46239,163,0,69,49,9719
4.46662,164,0,69,49,9718
4.48175,163,0,70,49,9718
4.50524,163,0,69,50,9718
4.50961,162,0,70,50,9718
4.51113,163,0,70,50,9717
4.52272,162,0,71,50,9717
4.52709,161,0,72,50,9717
4.54213,161,0,71,51,9717
4.54563,162,0,71,51,9716
4.54596,163,0,71,51,9715
4.55243,164,0,71,51,9714
4.55342,165,0,71,51,9713
4.56678,165,0,70,52,9713
4.5781,166,0,70,52,9712
4.61431,165,0,71,52,9712
4.62837,164,0,72,52,9712
4.64198,165,0,72,52,9711
4.65275,165,0,71,53,9711
4.65604,164,0,72,53,9711
4.65762,165,0,72,53,9710
4.65896,166,0,72,53,9709
4.66014,166,0,71,54,9709
4.69611,167,0,71,54,9708
4.71137,168,0,71,54,9707
4.74001,167,0,72,54,9707
4.74055,168,0,72,54,9706
4.74428,168,0,71,55,9706
4.7637,168,0,70,56,9706
4.77978,168,0,69,57,9706
4.79954,167,0,70,57,9706
4.83677,168,0,70,57,9705
4.84239,169,0,70,57,9704
4.84279,170,0,70,57,9703
4.85876,171,0,70,57,9702
4.86397,172,0,70,57,9701
4.86912,173,0,70,57,9700
4.87182,174,0,70,57,9699
4.88953,173,0,71,57,9699
4.92013,173,0,70,58,9699
4.92989,174,0,70,58,9698
4.94273,174,0,69,59,9698
4.96099,173,0,70,59,9698
4.96259,174,0,70,59,9697
4.96439,175,0,70,59,9696
4.96605,176,0,70,59,9695
4.97725,175,0,71,59,9695
4.99027,176,0,71,59,9694
4.9951,175,0,72,59,9694
5.00257,176,0,72,59,9693
5.00505,177,0,72,59,9692
5.00505,178,0,72,59,9691
5.01316,179,0,72,59,9690
5.01852,180,0,72,59,9689
5.02408,180,0,71,60,9689
5.03068,181,0,71,60,9688
5.03944,181,0,70,61,9688
5.0412,182,0,70,61,9687
5.04834,182,0,69,62,9687
5.05761,181,0,70,62,9687
5.07644,182,0,70,62,9686
5.0974,183,0,70,62,9685
5.1028,183,0,69,63,9685
5.10588,184,0,69,63,9684
5.11066,183,0,70,63,9684
5.11522,184,0,70,63,9683
5.12359,185,0,70,63,9682
5.14878,186,0,70,63,9681
5.16514,186,0,69,64,9681
5.1865,187,0,69,64,9680
5.20263,188,0,69,64,9679
5.21166,187,0,70,64,9679
5.21981,188,0,70,64,9678
5.24043,187,0,71,64,9678
5.24442,186,0,72,64,9678
5.24911,185,0,73,64,9678
5.2515,184,0,74,64,9678
5.25534,183,0,75,64,9678
5.25803,182,0,76,64,9678
5.27095,183,0,76,64,9677
5.2935,183,0,75,65,9677
5.31243,184,0,75,65,9676
5.3296,183,0,76,65,9676
5.33286,182,0,77,65,9676
5.33851,181,0,78,65,9676
5.3446,181,0,77,66,9676
5.35449,181,0,76,67,9676
5.35613,182,0,76,67,9675
5.3598,183,0,76,67,9674
5.37009,184,0,76,67,9673
5.39293,183,0,77,67,9673
5.39516,184,0,77,67,9672
5.41965,183,0,78,67,9672
5.44384,183,0,77,68,9672
5.44646,182,0,78,68,9672
5.44926,182,0,77,69,9672
5.46035,183,0,77,69,9671
5.4637,182,0,78,69,9671
5.4707,182,0,77,70,9671
5.48892,181,0,78,70,9671
5.4916,182,0,78,70,9670
5.49266,181,0,79,70,9670
5.50799,182,0,79,70,9669
5.5108,182,0,78,71,9669
5.5218,181,0,79,71,9669
5.52596,181,0,78,72,9669
5.52617,180,0,79,72,9669
5.53186,181,0,79,72,9668
5.57169,182,0,79,72,9667
5.57428,183,0,79,72,9666
5.58128,184,0,79,72,9665
5.58246,185,0,79,72,9664
5.58695,185,0,78,73,9664
5.61224,186,0,78,73,9663
5.63207,187,0,78,73,9662
5.65163,186,0,79,73,9662
5.65562,185,0,80,73,9662
5.65578,186,0,80,73,9661
5.65673,187,0,80,73,9660
5.66058,188,0,80,73,9659
5.67073,187,0,81,73,9659
5.67783,188,0,81,73,9658
5.68385,187,0,82,73,9658
5.69217,188,0,82,73,9657
5.7057,189,0,82,73,9656
5.72912,190,0,82,73,9655
5.75171,191,0,82,73,9654
5.75256,192,0,82,73,9653
5.75593,191,0,83,73,9653
5.75933,192,0,83,73,9652
5.77664,191,0,84,73,9652
5.80256,190,0,85,73,9652
5.82389,190,0,84,74,9652
5.82527,190,0,83,75,9652
5.8292,190,0,82,76,9652
5.83357,191,0,82,76,9651
5.84573,191,0,81,77,9651
5.84581,191,0,80,78,9651
5.85055,192,0,80,78,9650
5.86537,191,0,81,78,9650
5.8669,190,0,82,78,9650
5.86809,189,0,83,78,9650
5.87618,190,0,83,78,9649
5.8768,191,0,83,78,9648
5.88212,192,0,83,78,9647
5.88976,192,0,82,79,9647
5.92109,192,0,81,80,9647
5.93777,192,0,80,81,9647
5.93976,191,0,81,81,9647
5.94921,192,0,81,81,9646
5.95259,193,0,81,81,9645
5.98819,192,0,82,81,9645
5.99053,191,0,83,81,9645
6.00592,192,0,83,81,9644
6.01525,193,0,83,81,9643
6.01568,194,0,83,81,9642
6.01817,194,0,82,82,9642
6.02189,193,0,83,82,9642
6.03863,194,0,83,82,9641
6.04767,193,0,84,82,9641
6.08482,192,0,85,82,9641
6.1057,191,0,86,82,9641
6.11434,192,0,86,82,9640
6.13707,191,0,87,82,9640
6.13827,191,0,86,83,9640
6.14979,192,0,86,83,9639
6.1534,191,0,87,83,9639
6.15825,191,0,86,84,9639
6.16208,190,0,87,84,9639
6.16916,191,0,87,84,9638
6.18784,192,0,87,84,9637
6.19037,191,0,88,84,9637
6.20605,191,0,87,85,9637
6.22624,192,0,87,85,9636
6.241,193,0,87,85,9635
6.25258,194,0,87,85,9634
6.26116,195,0,87,85,9633
6.26239,194,0,88,85,9633
6.28051,194,0,87,86,9633
6.28181,194,0,86,87,9633
6.28852,195,0,86,87,9632
6.28985,196,0,86,87,9631
6.29243,195,0,87,87,9631
6.29454,196,0,87,87,9630
6.29469,196,0,86,88,9630
6.2982,197,0,86,88,9629
6.30249,196,0,87,88,9629
6.30799,195,0,88,88,9629
6.31133,196,0,88,88,9628
6.32209,195,0,89,88,9628
6.32366,196,0,89,88,9627
6.34479,197,0,89,88,9626
6.35651,198,0,89,88,9625
6.35759,197,0,90,88,9625
6.3606,197,0,89,89,9625
6.37505,196,0,90,89,9625
6.37653,197,0,90,89,9624
6.37662,196,0,91,89,9624
6.38214,196,0,90,90,9624
6.38804,196,0,89,91,9624
6.39211,196,0,88,92,9624
6.40941,196,0,87,93,9624
6.41342,196,0,86,94,9624
6.41826,197,0,86,94,9623
6.42284,198,0,86,94,9622
6.44293,199,0,86,94,9621
6.44536,198,0,87,94,9621
6.47795,198,0,86,95,9621
6.47871,199,0,86,95,9620
6.4889,198,0,87,95,9620
6.49428,199,0,87,95,9619
6.49435,199,0,86,96,9619
6.49933,200,0,86,96,9618
6.50231,199,0,87,96,9618
6.50342,200,0,87,96,9617
6.50555,200,0,86,97,9617
6.5068,201,0,86,97,9616
6.51005,201,0,85,98,9616
6.52384,202,0,85,98,9615
6.53187,202,0,84,99,9615
6.53363,203,0,84,99,9614
6.54017,204,0,84,99,9613
6.55471,205,0,84,99,9612
6.55629,206,0,84,99,9611
6.56134,207,0,84,99,9610
6.56447,206,0,85,99,9610
6.56708,207,0,85,99,9609
6.56813,206,0,86,99,9609
6.57882,205,0,87,99,9609
6.58017,206,0,87,99,9608
6.6133,205,0,88,99,9608
6.61527,206,0,88,99,9607
6.61755,206,0,87,100,9607
6.62534,205,0,88,100,9607
6.62897,204,0,89,100,9607
6.63321,203,0,90,100,9607
6.63442,203,0,89,101,9607
6.64466,202,0,90,101,9607
6.6538,202,0,89,102,9607
6.65735,203,0,89,102,9606
6.65872,204,0,89,102,9605
6.6609,205,0,89,102,9604
6.68302,206,0,89,102,9603
6.69118,206,0,88,103,9603
6.7012,205,0,89,103,9603
6.7017,206,0,89,103,9602
6.70231,206,0,88,104,9602
6.70504,206,0,87,105,9602
6.71137,207,0,87,105,9601
6.72031,207,0,86,106,9601
6.72046,208,0,86,106,9600
6.72178,207,0,87,106,9600
6.72206,208,0,87,106,9599
6.7264,207,0,88,106,9599
6.7319,207,0,87,107,9599
6.75278,208,0,87,107,9598
6.77392,207,0,88,107,9598
6.77648,206,0,89,107,9598
6.78338,205,0,90,107,9598
6.79042,206,0,90,107,9597
6.81191,207,0,90,107,9596
6.81724,206,0,91,107,9596
6.83232,205,0,92,107,9596
6.83291,206,0,92,107,9595
6.8418,207,0,92,107,9594
6.843,208,0,92,107,9593
6.85329,208,0,91,108,9593
6.85903,209,0,91,108,9592
6.87631,210,0,91,108,9591
6.87749,210,0,90,109,9591
6.87815,211,0,90,109,9590
6.89243,210,0,91,109,9590
6.89538,211,0,91,109,9589
6.90634,210,0,92,109,9589
6.91449,211,0,92,109,9588
6.9163,212,0,92,109,9587
6.92222,211,0,93,109,9587
6.92313,212,0,93,109,9586
6.92877,213,0,93,109,9585
6.92931,214,0,93,109,9584
6.92963,215,0,93,109,9583
6.93198,216,0,93,109,9582
6.93216,216,0,92,110,9582
6.94203,216,0,91,111,9582
6.94255,216,0,90,112,9582
6.96055,217,0,90,112,9581
6.97342,218,0,90,112,9580
6.99207,219,0,90,112,9579
6.99253,218,0,91,112,9579
6.99275,217,0,92,112,9579
6.99608,218,0,92,112,9578
7.00234,217,0,93,112,9578
7.01001,218,0,93,112,9577
7.01016,219,0,93,112,9576
7.02795,220,0,93,112,9575
7.03025,221,0,93,112,9574
7.03232,222,0,93,112,9573
7.03444,222,0,92,113,9573
7.03677,223,0,92,113,9572
7.04412,224,0,92,113,9571
7.04582,223,0,93,113,9571
7.06315,222,0,94,113,9571
7.06952,223,0,94,113,9570
7.07173,223,0,93,114,9570
7.0721,224,0,93,114,9569
7.07696,223,0,94,114,9569
7.09393,224,0,94,114,9568
7.10478,223,0,95,114,9568
7.11096,222,0,96,114,9568
7.11304,221,0,97,114,9568
7.12282,222,0,97,114,9567
7.12326,222,0,96,115,9567
7.1292,221,0,97,115,9567
7.13022,222,0,97,115,9566
7.13794,223,0,97,115,9565
7.14492,224,0,97,115,9564
7.15461,225,0,97,115,9563
7.15982,224,0,98,115,9563
7.1646,223,0,99,115,9563
7.16674,224,0,99,115,9562
7.16936,224,0,98,116,9562
7.17057,225,0,98,116,9561
7.1819,226,0,98,116,9560
7.18572,225,0,99,116,9560
7.18754,226,0,99,116,9559
7.18975,226,0,98,117,9559
7.20882,227,0,98,117,9558
7.21051,227,0,97,118,9558
7.21388,228,0,97,118,9557
7.22207,229,0,97,118,9556
7.2236,229,0,96,119,9556
7.24254,230,0,96,119,9555
7.24266,229,0,97,119,9555
7.26872,230,0,97,119,9554
7.2695,231,0,97,119,9553
7.27114,231,0,96,120,9553
7.28559,232,0,96,120,9552
7.29331,233,0,96,120,9551
7.29375,234,0,96,120,9550
7.29416,233,0,97,120,9550
7.30828,233,0,96,121,9550
7.31571,234,0,96,121,9549
7.32019,235,0,96,121,9548
7.33069,236,0,96,121,9547
7.3362,235,0,97,121,9547
7.33662,236,0,97,121,9546
7.33747,235,0,98,121,9546
7.34013,234,0,99,121,9546
7.34167,234,0,98,122,9546
7.34815,233,0,99,122,9546
7.35153,232,0,100,122,9546
7.36054,233,0,100,122,9545
7.3672,232,0,101,122,9545
7.37118,231,0,102,122,9545
7.37279,231,0,101,123,9545
7.38174,232,0,101,123,9544
7.38236,233,0,101,123,9543
7.38314,234,0,101,123,9542
7.39228,234,0,100,124,9542
7.40281,233,0,101,124,9542
7.41918,233,0,100,125,9542
7.42206,232,0,101,125,9542
7.42328,231,0,102,125,9542
7.42517,230,0,103,125,9542
7.43088,231,0,103,125,9541
7.43366,232,0,103,125,9540
7.43662,232,0,102,126,9540
7.43895,233,0,102,126,9539
7.4758,234,0,102,126,9538
7.47809,235,0,102,126,9537
7.48563,235,0,101,127,9537
7.49169,235,0,100,128,9537
7.49273,235,0,99,129,9537
7.49909,235,0,98,130,9537
7.49994,236,0,98,130,9536
7.50974,235,0,99,130,9536
7.51224,234,0,100,130,9536
7.51395,235,0,100,130,9535
7.51906,235,0,99,131,9535
7.52383,234,0,100,131,9535
7.53128,233,0,101,131,9535
7.53134,232,0,102,131,9535
7.53505,233,0,102,131,9534
7.53588,232,0,103,131,9534
7.54737,232,0,102,132,9534
7.5526,233,0,102,132,9533
7.56069,232,0,103,132,9533
7.56177,233,0,103,132,9532
7.56878,233,0,102,133,9532
7.56934,233,0,101,134,9532
7.58936,234,0,101,134,9531
7.5908,235,0,101,134,9530
7.60099,236,0,101,134,9529
7.60249,237,0,101,134,9528
7.6062,236,0,102,134,9528
7.60702,237,0,102,134,9527
7.60756,238,0,102,134,9526
7.61048,239,0,102,134,9525
7.62392,238,0,103,134,9525
7.62609,238,0,102,135,9525
7.62666,239,0,102,135,9524
7.62693,238,0,103,135,9524
7.62901,239,0,103,135,9523
7.64933,239,0,102,136,9523
7.65361,239,0,101,137,9523
7.68265,239,0,100,138,9523
7.6898,238,0,101,138,9523
7.69246,237,0,102,138,9523
7.69774,236,0,103,138,9523
7.70018,235,0,104,138,9523
7.70129,235,0,103,139,9523
7.70579,236,0,103,139,9522
7.70803,236,0,102,140,9522
7.71093,236,0,101,141,9522
7.71112,236,0,100,142,9522
7.71379,237,0,100,142,9521
7.72264,236,0,101,142,9521
7.72882,235,0,102,142,9521
7.73541,235,0,101,143,9521
7.74635,236,0,101,143,9520
7.75487,237,0,101,143,9519
7.75619,236,0,102,143,9519
7.76051,237,0,102,143,9518
7.76371,236,0,103,143,9518
7.7713,237,0,103,143,9517
7.77753,238,0,103,143,9516
7.78545,239,0,103,143,9515
7.78793,239,0,102,144,9515
7.79728,240,0,102,144,9514
7.80043,239,0,103,144,9514
7.82142,238,0,104,144,9514
7.82222,239,0,104,144,9513
7.83305,238,0,105,144,9513
7.84545,238,0,104,145,9513
7.84789,239,0,104,145,9512
7.85871,239,0,103,146,9512
7.86023,240,0,103,146,9511
7.86654,240,0,102,147,9511
7.87488,239,0,103,147,9511
7.87734,240,0,103,147,9510
7.88078,239,0,104,147,9510
7.88978,239,0,103,148,9510
7.89048,238,0,104,148,9510
7.907,238,0,103,149,9510
7.90776,237,0,104,149,9510
7.91333,238,0,104,149,9509
7.9227,237,0,105,149,9509
7.92287,236,0,106,149,9509
7.92318,237,0,106,149,9508
7.92927,238,0,106,149,9507
7.92979,237,0,107,149,9507
7.93019,237,0,106,150,9507
7.93512,237,0,105,151,9507
7.95248,236,0,106,151,9507
7.95403,237,0,106,151,9506
7.95404,236,0,107,151,9506
7.95441,236,0,106,152,9506
7.9547,237,0,106,152,9505
7.96723,238,0,106,152,9504
7.96724,239,0,106,152,9503
7.9702,240,0,106,152,9502
7.9712,240,0,105,153,9502
7.97211,240,0,104,154,9502
7.97549,240,0,103,155,9502
7.98258,241,0,103,155,9501
7.98846,241,0,102,156,9501
7.99104,242,0,102,156,9500
7.99295,242,0,101,157,9500
7.99319,242,0,100,158,9500
8.00428,243,0,100,158,9499
8.00488,243,0,99,159,9499
8.02743,242,0,100,159,9499
8.02962,243,0,100,159,9498
8.03797,244,0,100,159,9497
8.03835,245,0,100,159,9496
8.04539,246,0,100,159,9495
8.05213,247,0,100,159,9494
8.0563,246,0,101,159,9494
8.06211,245,0,102,159,9494
8.06773,246,0,102,159,9493
8.08087,245,0,103,159,9493
8.08167,245,0,102,160,9493
8.08937,246,0,102,160,9492
8.09246,245,0,103,160,9492
8.09361,246,0,103,160,9491
8.10051,247,0,103,160,9490
8.1072,247,0,102,161,9490
8.1088,248,0,102,161,9489
8.10955,249,0,102,161,9488
8.11445,248,0,103,161,9488
8.12024,248,0,102,162,9488
8.12861,247,0,103,162,9488
8.12868,247,0,102,163,9488
8.12908,246,0,103,163,9488
8.1357,245,0,104,163,9488
8.13671,245,0,103,164,9488
8.13907,246,0,103,164,9487
8.14053,245,0,104,164,9487
8.15556,246,0,104,164,9486
8.16087,245,0,105,164,9486
8.16214,244,0,106,164,9486
8.17176,243,0,107,164,9486
8.17814,243,0,106,165,9486
8.20204,243,0,105,166,9486
8.20785,244,0,105,166,9485
8.20884,245,0,105,166,9484
8.21038,246,0,105,166,9483
8.22114,246,0,104,167,9483
8.22912,246,0,103,168,9483
8.23361,247,0,103,168,9482
8.23518,247,0,102,169,9482
8.24014,248,0,102,169,9481
8.24292,248,0,101,170,9481
8.27185,247,0,102,170,9481
8.27724,248,0,102,170,9480
8.29169,249,0,102,170,9479
8.29329,250,0,102,170,9478
8.29667,251,0,102,170,9477
8.30843,252,0,102,170,9476
8.31704,251,0,103,170,9476
8.32251,252,0,103,170,9475
8.32279,251,0,104,170,9475
8.33032,251,0,103,171,9475
8.3308,252,0,103,171,9474
8.33656,251,0,104,171,9474
8.33905,251,0,103,172,9474
8.34844,250,0,104,172,9474
8.35604,250,0,103,173,9474
8.35623,249,0,104,173,9474
8.36049,250,0,104,173,9473
8.363,249,0,105,173,9473
8.36585,248,0,106,173,9473
8.36729,249,0,106,173,9472
8.37088,249,0,105,174,9472
8.37155,248,0,106,174,9472
8.37805,247,0,107,174,9472
8.38737,246,0,108,174,9472
8.3939,245,0,109,174,9472
8.40341,246,0,109,174,9471
8.41462,246,0,108,175,9471
8.42365,247,0,108,175,9470
8.43228,247,0,107,176,9470
8.43294,246,0,108,176,9470
8.43852,245,0,109,176,9470
8.44088,246,0,109,176,9469
8.4424,246,0,108,177,9469
8.44528,247,0,108,177,9468
8.44607,246,0,109,177,9468
8.4712,245,0,110,177,9468
8.47554,246,0,110,177,9467
8.47939,247,0,110,177,9466
8.48061,248,0,110,177,9465
8.48072,247,0,111,177,9465
8.48223,247,0,110,178,9465
8.48381,246,0,111,178,9465
8.48612,245,0,112,178,9465
8.49671,246,0,112,178,9464
8.4981,247,0,112,178,9463
8.50313,247,0,111,179,9463
8.5048,248,0,111,179,9462
8.53365,248,0,110,180,9462
8.53371,249,0,110,180,9461
8.54437,250,0,110,180,9460
8.54599,249,0,111,180,9460
8.55132,250,0,111,180,9459
8.55729,249,0,112,180,9459
8.56784,249,0,111,181,9459
8.57159,250,0,111,181,9458
8.57315,251,0,111,181,9457
8.57705,252,0,111,181,9456
8.58143,253,0,111,181,9455
8.58212,252,0,112,181,9455
8.58229,253,0,112,181,9454
8.58561,253,0,111,182,9454
8.58617,252,0,112,182,9454
8.59797,251,0,113,182,9454
8.60212,251,0,112,183,9454
8.61834,251,0,111,184,9454
8.61863,251,0,110,185,9454
