Time,E,H,I,R,S
2.00798,124,1,38,15,9822
2.01063,125,1,38,15,9821
2.02516,125,1,37,16,9821
2.02993,124,1,38,16,9821
2.03044,125,1,38,16,9820
2.03916,126,1,38,16,9819
2.06574,125,1,39,16,9819
2.09666,126,1,39,16,9818
2.11073,126,1,38,17,9818
2.13253,127,1,38,17,9817
2.1473,127,1,37,18,9817
2.17289,127,1,36,19,9817
2.21903,128,1,36,19,9816
2.2487,129,1,36,19,9815
2.2977,129,1,35,20,9815
2.32275,130,1,35,20,9814
2.32288,130,1,34,21,9814
2.33969,129,1,35,21,9814
2.34209,128,1,36,21,9814
2.3426,129,1,36,21,9813
2.34703,130,1,36,21,9812
2.34808,129,1,37,21,9812
2.36725,128,1,38,21,9812
2.38447,129,1,38,21,9811
2.38552,130,1,38,21,9810
2.43454,131,1,38,21,9809
2.43532,130,1,39,21,9809
2.52685,131,1,39,21,9808
2.53097,132,1,39,21,9807
2.53764,133,1,39,21,9806
2.55293,132,1,40,21,9806
2.55945,132,1,39,22,9806
2.56912,131,1,40,22,9806
2.57573,130,1,41,22,9806
2.58616,130,1,40,23,9806
2.61126,131,1,40,23,9805
2.6118,130,1,41,23,9805
2.6165,131,1,41,23,9804
2.61795,131,1,40,24,9804
2.62246,130,1,41,24,9804
2.634,129,1,42,24,9804
2.64819,130,1,42,24,9803
2.66768,129,1,43,24,9803
2.66848,128,1,44,24,9803
2.69747,127,1,45,24,9803
2.70452,126,1,46,24,9803
2.71784,126,1,45,25,9803
2.72624,127,1,45,25,9802
2.72847,128,1,45,25,9801
2.76579,129,1,45,25,9800
2.78397,128,1,46,25,9800
2.78509,127,1,47,25,9800
2.79284,128,1,47,25,9799
2.79762,129,1,47,25,9798
2.8243,128,1,48,25,9798
2.83784,128,1,47,26,9798
2.84218,129,1,47,26,9797
2.8554,129,1,46,27,9797
2.85687,128,1,47,27,9797
2.86761,128,1,46,28,9797
2.87599,128,1,45,29,9797
2.90214,127,1,46,29,9797
2.94023,128,1,46,29,9796
2.96785,127,1,47,29,9796
2.99034,127,1,46,30,9796
3.02747,127,1,45,31,9796
3.0371,127,1,44,32,9796
3.05253,126,1,45,32,9796
3.0631,127,1,45,32,9795
3.07165,128,1,45,32,9794
3.08317,127,1,46,32,9794
3.08729,126,1,47,32,9794
3.11596,127,1,47,32,9793
3.13551,128,1,47,32,9792
3.19172,129,1,47,32,9791
3.19823,129,1,46,33,9791
3.20386,130,1,46,33,9790
3.21407,129,1,47,33,9790
3.21944,130,1,47,33,9789
3.22728,130,1,46,34,9789
3.23731,131,1,46,34,9788
3.24286,130,1,47,34,9788
3.25446,129,1,48,34,9788
3.25798,130,1,48,34,9787
3.26279,130,1,47,35,9787
3.26388,129,1,48,35,9787
3.28884,130,1,48,35,9786
3.31636,131,1,48,35,9785
3.32521,132,1,48,35,9784
3.33141,132,1,47,36,9784
3.34966,133,1,47,36,9783
3.37137,132,1,48,36,9783
3.38494,133,1,48,36,9782
3.39282,134,1,48,36,9781
3.41705,133,1,49,36,9781
3.41745,134,1,49,36,9780
3.41842,134,1,48,37,9780
3.42465,133,1,49,37,9780
3.49488,134,1,49,37,9779
3.50079,133,1,50,37,9779
3.50325,134,1,50,37,9778
3.50553,135,1,50,37,9777
3.51579,134,1,51,37,9777
3.52275,135,1,51,37,9776
3.53096,134,1,52,37,9776
3.5315,135,1,52,37,9775
3.54028,136,1,52,37,9774
3.55891,135,1,53,37,9774
3.56108,134,1,54,37,9774
3.57839,133,1,55,37,9774
3.58206,134,1,55,37,9773
3.58646,135,1,55,37,9772
3.59118,134,1,56,37,9772
3.604,133,1,57,37,9772
3.6088,134,1,57,37,9771
3.60976,134,1,56,38,9771
3.61539,135,1,56,38,9770
3.61698,134,1,57,38,9770
3.61705,135,1,57,38,9769
3.6178,134,1,58,38,9769
3.64069,135,1,58,38,9768
3.68443,136,1,58,38,9767
3.69334,137,1,58,38,9766
3.70704,136,1,59,38,9766
3.716,135,1,60,38,9766
3.72509,136,1,60,38,9765
3.73467,135,1,61,38,9765
3.73615,136,1,61,38,9764
3.73845,137,1,61,38,9763
3.76294,138,1,61,38,9762
3.77834,138,1,60,39,9762
3.81033,137,1,61,39,9762
3.81678,136,1,62,39,9762
3.82293,137,1,62,39,9761
3.82443,136,1,63,39,9761
3.82501,136,1,62,40,9761
3.8252,137,1,62,40,9760
3.85286,137,1,61,41,9760
3.85407,136,1,62,41,9760
3.86271,135,1,63,41,9760
3.86856,136,1,63,41,9759
3.87366,135,1,64,41,9759
3.87781,136,1,64,41,9758
3.88562,135,1,65,41,9758
3.8915,134,1,66,41,9758
3.90374,135,1,66,41,9757
3.93591,135,1,65,42,9757
3.9422,136,1,65,42,9756
3.95803,137,1,65,42,9755
3.95972,138,1,65,42,9754
3.97822,137,1,66,42,9754
3.99703,137,1,65,43,9754
4.00551,136,1,66,43,9754
4.03112,137,1,66,43,9753
4.0408,137,1,65,44,9753
4.04204,137,1,64,45,9753
4.0549,136,1,65,45,9753
4.06648,135,1,66,45,9753
4.07837,136,1,66,45,9752
4.07934,137,1,66,45,9751
4.07983,137,1,65,46,9751
4.09658,138,1,65,46,9750
4.10722,139,1,65,46,9749
4.11824,139,1,64,47,9749
4.11899,138,1,65,47,9749
4.12699,137,1,66,47,9749
4.12866,138,1,66,47,9748
4.14361,137,1,67,47,9748
4.15482,137,1,66,48,9748
4.1557,138,1,66,48,9747
4.15738,137,1,67,48,9747
4.16989,138,1,67,48,9746
4.1711,139,1,67,48,9745
4.17129,140,1,67,48,9744
4.17424,139,1,68,48,9744
4.21054,140,1,68,48,9743
4.21926,140,1,67,49,9743
4.22972,139,1,68,49,9743
4.23679,139,1,67,50,9743
4.26864,138,1,68,50,9743
4.27391,139,1,68,50,9742
4.27584,138,1,69,50,9742
4.27615,138,1,68,51,9742
4.30245,137,1,69,51,9742
4.30427,138,1,69,51,9741
4.31284,137,1,70,51,9741
4.31513,136,1,71,51,9741
4.31839,137,1,71,51,9740
4.32113,138,1,71,51,9739
4.3342,138,1,70,52,9739
4.33541,139,1,70,52,9738
4.33668,138,1,71,52,9738
4.34625,138,1,70,53,9738
4.37215,139,1,70,53,9737
4.38856,138,1,71,53,9737
4.40784,139,1,71,53,9736
4.43127,140,1,71,53,9735
4.44223,141,1,71,53,9734
4.44293,140,1,72,53,9734
4.44695,141,1,72,53,9733
4.45724,140,1,73,53,9733
4.4573,141,1,73,53,9732
4.47277,142,1,73,53,9731
4.47549,143,1,73,53,9730
4.49773,143,1,72,54,9730
4.51951,144,1,72,54,9729
4.52033,145,1,72,54,9728
4.52245,146,1,72,54,9727
4.52628,145,1,73,54,9727
4.53203,144,1,74,54,9727
4.53715,144,1,73,55,9727
4.55046,144,1,72,56,9727
4.56786,145,1,72,56,9726
4.57162,144,1,73,56,9726
4.57255,143,1,74,56,9726
4.61777,142,1,75,56,9726
4.61792,143,1,75,56,9725
4.65502,143,1,74,57,9725
4.66261,144,1,74,57,9724
4.6694,143,1,75,57,9724
4.67483,143,1,74,58,9724
4.68145,143,1,73,59,9724
4.68218,144,1,73,59,9723
4.68699,145,1,73,59,9722
4.69224,146,1,73,59,9721
4.69589,145,1,74,59,9721
4.71232,146,1,74,59,9720
4.71264,145,1,75,59,9720
4.71554,146,1,75,59,9719
4.73,147,1,75,59,9718
4.74013,148,1,75,59,9717
4.74499,149,1,75,59,9716
4.7503,148,1,76,59,9716
4.75423,149,1,76,59,9715
4.76547,150,1,76,59,9714
4.76935,151,1,76,59,9713
4.7698,151,1,75,60,9713
4.77157,150,1,76,60,9713
4.78427,149,1,77,60,9713
4.78796,149,1,76,61,9713
4.7959,148,1,77,61,9713
4.80666,149,1,77,61,9712
4.81307,150,1,77,61,9711
4.81354,149,1,78,61,9711
4.82539,150,1,78,61,9710
4.84164,151,1,78,61,9709
4.84484,152,1,78,61,9708
4.84589,153,1,78,61,9707
4.84983,153,1,77,62,9707
4.85735,152,1,78,62,9707
4.8688,152,1,77,63,9707
4.87354,152,1,76,64,9707
4.87428,152,1,75,65,9707
4.87907,151,1,76,65,9707
4.88123,151,1,75,66,9707
4.89077,152,1,75,66,9706
4.89209,153,1,75,66,9705
4.89424,154,1,75,66,9704
4.8965,154,1,74,67,9704
4.92401,153,1,75,67,9704
4.93293,154,1,75,67,9703
4.94679,155,1,75,67,9702
4.9545,156,1,75,67,9701
4.95937,157,1,75,67,9700
4.97346,158,1,75,67,9699
4.97648,157,1,76,67,9699
4.9767,156,1,77,67,9699
4.9773,155,1,78,67,9699
4.98395,156,1,78,67,9698
5.00925,157,1,78,67,9697
5.01359,156,1,79,67,9697
5.02706,155,1,80,67,9697
5.03075,156,1,80,67,9696
5.03473,157,1,80,67,9695
5.03756,158,1,80,67,9694
5.04502,158,1,79,68,9694
5.04503,158,1,78,69,9694
5.06546,159,1,78,69,9693
5.07494,159,1,77,70,9693
5.08162,160,1,77,70,9692
5.08594,161,1,77,70,9691
5.1078,161,1,76,71,9691
5.11484,162,1,76,71,9690
5.12819,162,1,75,72,9690
5.14172,162,1,74,73,9690
5.14516,162,1,73,74,9690
5.15751,162,1,72,75,9690
5.18861,161,1,73,75,9690
5.19451,162,1,73,75,9689
5.19705,161,1,74,75,9689
5.21245,162,1,74,75,9688
5.23058,163,1,74,75,9687
5.24393,163,1,73,76,9687
5.24408,162,1,74,76,9687
5.24834,163,1,74,76,9686
5.24928,162,1,75,76,9686
5.26666,163,1,75,76,9685
5.28057,163,1,74,77,9685
5.29027,163,1,73,78,9685
5.29171,164,1,73,78,9684
5.29223,163,1,74,78,9684
5.29923,162,1,75,78,9684
5.31556,161,1,76,78,9684
5.33059,161,1,75,79,9684
5.33852,162,1,75,79,9683
5.35418,161,1,76,79,9683
5.36024,162,1,76,79,9682
5.36452,163,1,76,79,9681
5.37168,163,1,75,80,9681
5.38418,162,1,76,80,9681
5.38623,161,1,77,80,9681
5.41231,161,1,76,81,9681
5.42645,162,1,76,81,9680
5.4322,162,1,75,82,9680
5.44642,163,1,75,82,9679
5.46299,164,1,75,82,9678
5.46538,164,1,74,83,9678
5.47074,164,1,73,84,9678
5.4784,163,1,74,84,9678
5.48106,162,1,75,84,9678
5.48206,161,1,76,84,9678
5.48285,161,1,75,85,9678
5.51621,162,1,75,85,9677
5.52504,163,1,75,85,9676
5.54013,162,1,76,85,9676
5.55347,163,1,76,85,9675
5.5633,162,1,77,85,9675
5.57251,161,1,78,85,9675
5.57413,162,1,78,85,9674
5.57762,162,1,77,86,9674
5.58217,163,1,77,86,9673
5.58824,164,1,77,86,9672
5.60814,163,1,78,86,9672
5.61123,164,1,78,86,9671
5.63827,165,1,78,86,9670
5.65867,166,1,78,86,9669
5.66823,165,1,79,86,9669
5.67223,166,1,79,86,9668
5.67872,165,1,80,86,9668
5.73397,164,1,81,86,9668
5.75319,165,1,81,86,9667
5.7535,165,1,80,87,9667
5.75996,164,1,81,87,9667
5.77159,165,1,81,87,9666
5.78003,166,1,81,87,9665
5.78808,167,1,81,87,9664
5.79928,166,1,82,87,9664
5.80758,167,1,82,87,9663
5.8091,168,1,82,87,9662
5.8353,169,1,82,87,9661
5.85538,170,1,82,87,9660
5.8638,169,1,83,87,9660
5.87271,170,1,83,87,9659
5.87475,170,1,82,88,9659
5.89076,169,1,83,88,9659
5.90374,170,1,83,88,9658
5.90654,171,1,83,88,9657
5.91263,172,1,83,88,9656
5.91302,173,1,83,88,9655
5.91408,174,1,83,88,9654
5.92989,174,1,82,89,9654
5.93616,175,1,82,89,9653
5.94488,174,1,83,89,9653
5.9461,174,1,82,90,9653
5.9509,173,1,83,90,9653
5.95483,173,1,82,91,9653
5.96526,173,1,81,92,9653
5.98835,172,1,82,92,9653
5.98974,173,1,82,92,9652
5.99201,172,1,83,92,9652
5.99771,173,1,83,92,9651
5.99807,172,1,84,92,9651
6.01274,173,1,84,92,9650
6.01808,174,1,84,92,9649
6.02386,173,1,85,92,9649
6.04677,173,1,84,93,9649
6.05026,173,1,83,94,9649
6.06192,173,1,82,95,9649
6.07177,173,1,81,96,9649
6.07324,174,1,81,96,9648
6.08312,174,1,80,97,9648
6.09835,175,1,80,97,9647
6.09929,175,1,79,98,9647
6.1035,175,1,78,99,9647
6.12589,176,1,78,99,9646
6.13119,177,1,78,99,9645
6.13128,177,1,77,100,9645
6.14442,178,1,77,100,9644
6.14773,178,0,77,101,9644
6.15025,179,0,77,101,9643
6.15439,180,0,77,101,9642
6.16622,181,0,77,101,9641
6.16745,180,0,78,101,9641
6.16748,181,0,78,101,9640
6.18459,180,0,79,101,9640
6.19458,180,0,78,102,9640
6.20506,181,0,78,102,9639
6.20741,182,0,78,102,9638
6.22216,181,0,79,102,9638
6.24489,182,0,79,102,9637
6.25199,183,0,79,102,9636
6.28408,184,0,79,102,9635
6.28834,185,0,79,102,9634
6.29349,185,0,78,103,9634
6.31803,184,0,79,103,9634
6.31919,184,0,78,104,9634
6.32869,185,0,78,104,9633
6.34076,184,0,79,104,9633
6.34266,185,0,79,104,9632
6.34673,184,0,80,104,9632
6.35386,184,0,79,105,9632
6.35777,183,0,80,105,9632
6.37387,184,0,80,105,9631
6.38325,185,0,80,105,9630
6.38526,185,0,79,106,9630
6.38844,185,0,78,107,9630
6.40604,184,0,79,107,9630
6.40791,183,0,80,107,9630
6.41915,184,0,80,107,9629
6.4362,185,0,80,107,9628
6.43647,184,0,81,107,9628
6.43835,185,0,81,107,9627
6.44547,184,0,82,107,9627
6.45283,185,0,82,107,9626
6.47398,186,0,82,107,9625
6.4916,185,0,83,107,9625
6.49835,186,0,83,107,9624
6.50626,185,0,84,107,9624
6.51548,186,0,84,107,9623
6.51764,185,0,85,107,9623
6.53019,184,0,86,107,9623
6.53345,183,0,87,107,9623
6.53369,182,0,88,107,9623
6.53937,182,0,87,108,9623
6.54748,183,0,87,108,9622
6.56379,182,0,88,108,9622
6.57134,181,0,89,108,9622
6.57739,182,0,89,108,9621
6.57982,181,0,90,108,9621
6.59713,180,0,91,108,9621
6.59754,181,0,91,108,9620
6.60271,182,0,91,108,9619
6.60632,181,0,92,108,9619
6.61691,182,0,92,108,9618
6.62437,183,0,92,108,9617
6.62663,182,0,93,108,9617
6.63617,182,0,92,109,9617
6.64056,182,0,91,110,9617
6.64625,181,0,92,110,9617
6.64796,182,0,92,110,9616
6.65379,182,0,91,111,9616
6.68157,183,0,91,111,9615
6.69254,183,0,90,112,9615
6.70057,184,0,90,112,9614
6.70639,185,0,90,112,9613
6.71314,184,0,91,112,9613
6.71324,183,0,92,112,9613
6.71326,183,0,91,113,9613
6.71438,184,0,91,113,9612
6.72032,184,0,90,114,9612
6.72313,185,0,90,114,9611
6.72765,184,0,91,114,9611
6.73978,183,0,92,114,9611
6.74243,182,0,93,114,9611
6.75777,181,0,94,114,9611
6.75835,182,0,94,114,9610
6.75937,181,0,95,114,9610
6.76305,182,0,95,114,9609
6.76366,183,0,95,114,9608
6.76543,184,0,95,114,9607
6.76815,184,0,94,115,9607
6.76979,183,0,95,115,9607
6.77341,184,0,95,115,9606
6.77444,183,0,96,115,9606
6.77547,184,0,96,115,9605
6.77752,185,0,96,115,9604
6.78967,184,0,97,115,9604
6.79242,185,0,97,115,9603
6.79792,185,0,96,116,9603
6.80965,186,0,96,116,9602
6.81634,187,0,96,116,9601
6.84329,186,0,97,116,9601
6.84738,186,0,96,117,9601
6.8528,187,0,96,117,9600
6.85306,187,0,95,118,9600
6.85772,186,0,96,118,9600
6.86839,185,0,97,118,9600
6.86906,186,0,97,118,9599
6.86923,187,0,97,118,9598
6.87236,187,0,96,119,9598
6.88242,188,0,96,119,9597
6.88826,189,0,96,119,9596
6.89436,190,0,96,119,9595
6.89498,191,0,96,119,9594
6.90697,190,0,97,119,9594
6.91908,189,0,98,119,9594
6.92187,189,0,97,120,9594
6.92294,190,0,97,120,9593
6.92374,190,0,96,121,9593
6.93582,191,0,96,121,9592
6.95154,190,0,97,121,9592
6.95446,191,0,97,121,9591
6.96614,191,0,96,122,9591
6.97152,191,0,95,123,9591
6.97988,190,0,96,123,9591
6.97998,191,0,96,123,9590
6.98073,191,0,95,124,9590
6.98803,191,0,94,125,9590
6.99265,192,0,94,125,9589
7.00094,192,0,93,126,9589
7.00515,192,0,92,127,9589
7.00795,193,0,92,127,9588
7.01584,192,0,93,127,9588
7.02064,191,0,94,127,9588
7.02955,192,0,94,127,9587
7.04579,193,0,94,127,9586
7.05411,194,0,94,127,9585
7.06314,194,0,93,128,9585
7.07297,195,0,93,128,9584
7.07506,196,0,93,128,9583
7.07914,197,0,93,128,9582
7.07946,198,0,93,128,9581
7.08797,199,0,93,128,9580
7.08913,200,0,93,128,9579
7.12392,201,0,93,128,9578
7.1292,202,0,93,128,9577
7.13237,203,0,93,128,9576
7.13593,204,0,93,128,9575
7.14297,204,0,92,129,9575
7.1435,203,0,93,129,9575
7.14462,202,0,94,129,9575
7.14767,202,0,93,130,9575
7.14867,203,0,93,130,9574
7.14927,204,0,93,130,9573
7.15983,204,0,92,131,9573
7.16253,204,0,91,132,9573
7.16961,205,0,91,132,9572
7.17986,206,0,91,132,9571
7.22831,207,0,91,132,9570
7.23729,208,0,91,132,9569
7.23757,209,0,91,132,9568
7.24241,208,0,92,132,9568
7.24328,209,0,92,132,9567
7.2453,208,0,93,132,9567
7.25888,209,0,93,132,9566
7.26359,208,0,94,132,9566
7.26657,209,0,94,132,9565
7.26726,210,0,94,132,9564
7.27378,209,0,95,132,9564
7.27568,208,0,96,132,9564
7.28188,209,0,96,132,9563
7.29569,210,0,96,132,9562
7.30953,211,0,96,132,9561
7.3153,212,0,96,132,9560
7.33,212,0,95,133,9560
7.33603,211,0,96,133,9560
7.34271,212,0,96,133,9559
7.34432,211,0,97,133,9559
7.35721,212,0,97,133,9558
7.35777,212,0,96,134,9558
7.36205,213,0,96,134,9557
7.36404,212,0,97,134,9557
7.36427,213,0,97,134,9556
7.36562,214,0,97,134,9555
7.36672,214,0,96,135,9555
7.377,215,0,96,135,9554
7.38745,214,0,97,135,9554
7.40025,215,0,97,135,9553
7.40617,216,0,97,135,9552
7.40993,216,0,96,136,9552
7.41471,217,0,96,136,9551
7.46617,218,0,96,136,9550
7.47043,217,0,97,136,9550
7.47448,218,0,97,136,9549
7.4862,217,0,98,136,9549
7.48818,218,0,98,136,9548
7.48899,219,0,98,136,9547
7.497,218,0,99,136,9547
7.49725,219,0,99,136,9546
7.49755,220,0,99,136,9545
7.50772,220,0,98,137,9545
7.51324,221,0,98,137,9544
7.5226,222,0,98,137,9543
7.52286,222,0,97,138,9543
7.52564,222,0,96,139,9543
7.53052,221,0,97,139,9543
7.53419,222,0,97,139,9542
7.53978,222,0,96,140,9542
7.5517,221,0,97,140,9542
7.56029,221,0,96,141,9542
7.57493,222,0,96,141,9541
7.58492,223,0,96,141,9540
7.58804,223,0,95,142,9540
7.59724,224,0,95,142,9539
7.60147,225,0,95,142,9538
7.60185,226,0,95,142,9537
7.60564,226,0,94,143,9537
7.61154,227,0,94,143,9536
7.61322,228,0,94,143,9535
7.62396,227,0,95,143,9535
7.62586,226,0,96,143,9535
7.63344,226,0,95,144,9535
7.64334,225,0,96,144,9535
7.65497,224,0,97,144,9535
7.66186,223,0,98,144,9535
7.66271,222,0,99,144,9535
7.66645,221,0,100,144,9535
7.66772,222,0,100,144,9534
7.66881,222,0,99,145,9534
7.6789,222,0,98,146,9534
7.68331,221,0,99,146,9534
7.68475,221,0,98,147,9534
7.6857,222,0,98,147,9533
7.70576,223,0,98,147,9532
7.70576,222,0,99,147,9532
7.70789,223,0,99,147,9531
7.70791,224,0,99,147,9530
7.70853,225,0,99,147,9529
7.72627,224,0,100,147,9529
7.7292,223,0,101,147,9529
7.7308,224,0,101,147,9528
7.73887,225,0,101,147,9527
7.74237,226,0,101,147,9526
7.74835,227,0,101,147,9525
7.74873,228,0,101,147,9524
7.75689,227,0,102,147,9524
7.76179,228,0,102,147,9523
7.76308,227,0,103,147,9523
7.7649,226,0,104,147,9523
7.76881,225,0,105,147,9523
7.77376,225,0,104,148,9523
7.78421,226,0,104,148,9522
7.79192,226,0,103,149,9522
7.80429,227,0,103,149,9521
7.81918,227,0,102,150,9521
7.84126,226,0,103,150,9521
7.84738,227,0,103,150,9520
7.84742,228,0,103,150,9519
7.85501,228,0,102,151,9519
7.86189,228,0,101,152,9519
7.86572,228,0,100,153,9519
7.88108,228,0,99,154,9519
7.88206,228,0,98,155,9519
7.88318,227,0,99,155,9519
7.89333,228,0,99,155,9518
7.89836,227,0,100,155,9518
7.89931,226,0,101,155,9518
7.90006,225,0,102,155,9518
7.90749,226,0,102,155,9517
7.91195,226,0,101,156,9517
7.91262,227,0,101,156,9516
7.91966,228,0,101,156,9515
7.92085,228,0,100,157,9515
7.92901,229,0,100,157,9514
7.93228,228,0,101,157,9514
7.93621,229,0,101,157,9513
7.93799,228,0,102,157,9513
7.94748,229,0,102,157,9512
7.95257,229,0,101,158,9512
7.95417,230,0,101,158,9511
7.96337,231,0,101,158,9510
7.97074,232,0,101,158,9509
7.97339,231,0,102,158,9509
7.9761,232,0,102,158,9508
7.97783,233,0,102,158,9507
8.00016,234,0,102,158,9506
8.00783,235,0,102,158,9505
8.02137,235,0,101,159,9505
8.04087,236,0,101,159,9504
8.04183,237,0,101,159,9503
8.04734,238,0,101,159,9502
8.04902,239,0,101,159,9501
8.05332,238,0,102,159,9501
8.06861,239,0,102,159,9500
8.07326,240,0,102,159,9499
8.07563,240,0,101,160,9499
8.07903,241,0,101,160,9498
8.07966,240,0,102,160,9498
8.08217,239,0,103,160,9498
8.08739,238,0,104,160,9498
8.08787,238,0,103,161,9498
8.09439,237,0,104,161,9498
8.09565,238,0,104,161,9497
8.09581,239,0,104,161,9496
8.12942,238,0,105,161,9496
8.13507,237,0,106,161,9496
8.14068,238,0,106,161,9495
8.14071,239,0,106,161,9494
8.15398,240,0,106,161,9493
8.15431,239,0,107,161,9493
8.1577,240,0,107,161,9492
8.18355,240,0,106,162,9492
8.18645,240,0,105,163,9492
8.18689,241,0,105,163,9491
8.1873,240,0,106,163,9491
8.19206,241,0,106,163,9490
8.20178,241,0,105,164,9490
8.20593,241,0,104,165,9490
8.21196,242,0,104,165,9489
8.21245,242,0,103,166,9489
8.21639,243,0,103,166,9488
8.22441,242,0,104,166,9488
8.229,241,0,105,166,9488
8.23002,240,0,106,166,9488
8.23376,239,0,107,166,9488
8.24575,240,0,107,166,9487
8.24703,241,0,107,166,9486
8.25795,240,0,108,166,9486
8.2695,239,0,109,166,9486
8.28071,238,0,110,166,9486
8.29878,239,0,110,166,9485
8.30338,239,0,109,167,9485
8.3182,238,0,110,167,9485
8.32401,239,0,110,167,9484
8.32455,238,0,111,167,9484
8.3266,237,0,112,167,9484
8.32863,238,0,112,167,9483
8.33085,237,0,113,167,9483
8.33373,238,0,113,167,9482
8.33374,238,0,112,168,9482
8.33672,239,0,112,168,9481
8.34999,240,0,112,168,9480
8.35204,239,0,113,168,9480
8.35799,240,0,113,168,9479
8.35805,240,0,112,169,9479
8.36278,240,0,111,170,9479
8.37051,241,0,111,170,9478
8.37276,242,0,111,170,9477
8.37281,243,0,111,170,9476
8.37596,242,0,112,170,9476
8.38768,242,0,111,171,9476
8.38803,243,0,111,171,9475
8.39153,244,0,111,171,9474
8.3971,245,0,111,171,9473
8.40923,246,0,111,171,9472
8.41214,247,0,111,171,9471
8.41259,247,0,110,172,9471
8.43117,248,0,110,172,9470
8.43243,248,0,109,173,9470
8.46023,249,0,109,173,9469
8.46153,249,0,108,174,9469
8.47504,250,0,108,174,9468
8.47837,250,0,107,175,9468
8.49305,251,0,107,175,9467
8.49922,252,0,107,175,9466
8.49938,253,0,107,175,9465
8.504,253,0,106,176,9465
8.50833,252,0,107,176,9465
8.51348,252,0,106,177,9465
8.5136,252,0,105,178,9465
8.51461,252,0,104,179,9465
8.51545,253,0,104,179,9464
8.52399,253,0,103,180,9464
8.531,253,0,102,181,9464
8.54003,254,0,102,181,9463
8.54552,254,0,101,182,9463
8.54773,254,0,100,183,9463
8.54866,253,0,101,183,9463
8.55089,252,0,102,183,9463
8.55404,253,0,102,183,9462
8.56746,252,0,103,183,9462
8.56756,253,0,103,183,9461
8.56886,254,0,103,183,9460
8.5718,255,0,103,183,9459
8.57375,255,0,102,184,9459
8.5873,255,0,101,185,9459
8.59377,256,0,101,185,9458
8.60782,255,0,102,185,9458
8.6087,254,0,103,185,9458
8.62467,253,0,104,185,9458
8.63504,252,0,105,185,9458
8.65163,253,0,105,185,9457
8.65375,254,0,105,185,9456
8.65407,254,0,104,186,9456
8.67044,255,0,104,186,9455
8.67246,254,0,105,186,9455
8.67319,253,0,106,186,9455
8.67893,253,0,105,187,9455
8.68121,254,0,105,187,9454
